node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut1,mut2,mut3,mut5,mut6,mut7,mut8,mut9,mut10,mut12,mut14,mut15,mut16,mut17,mut18,mut19,mut20,mut21,mut23,mut24,mut25,mut26,mut27,mut28,mut29,mut30,mut32,mut33,mut35,mut36,mut37,mut38,mut39,mut40,mut41,mut43,mut44,mut45,mut46,mut47,mut48,mut49,mut50,mut51,mut53,mut54,mut57,mut58,mut60,mut61,mut64,mut65,mut66,mut68,mut70,mut71,mut72,mut73,mut74,mut75,mut76,mut77,mut78,mut79,mut80,mut82,mut84,mut85,mut86,mut87,mut88,mut90,mut92,mut93,mut94,mut95,mut96,mut98,mut99,mut100,mut101,mut102,mut104,mut105,mut106,mut108,mut109,mut111,mut113,mut114,mut115,mut116,mut117,mut118,mut119,mut122,mut124,mut126,mut127,mut128,mut129,mut130,mut131,mut132,mut133,mut134,mut135,mut136,mut137,mut138,mut142,mut143,mut144,mut145,mut146,mut147,mut148,mut149,mut150,mut151,mut153,mut154,mut155,mut156,mut157,mut158,mut159,mut160,mut161,mut164,mut165,mut166,mut167,mut168,mut169,mut170,mut171,mut172,mut174,mut175,mut176,mut177,mut180,mut182,mut183,mut187,mut189,mut190,mut191,mut192,mut193,mut194,mut195,mut196,mut197,mut198,mut199,mut200,mut201,mut202,mut203,mut204,mut206,mut207,mut208,mut210,mut211,mut212,mut213,mut214,mut215,mut217,mut219,mut222,mut223,mut224,mut226,mut227,mut228,mut229,mut230,mut231,mut233,mut235,mut236,mut237,mut238,mut240,mut241,mut242,mut243,mut244,mut245,mut248,mut249,mut250,mut251,mut253,mut254,mut255,mut256,mut257,mut258,mut259,mut260,mut262,mut263,mut264,mut265,mut266,mut267,mut268,mut271,mut274,mut275,mut276,mut277,mut278,mut280,mut281,mut282,mut283,mut284,mut286,mut287,mut288,mut289,mut290,mut291,mut292,mut293,mut294,mut295,mut296,mut297,mut298,mut299,mut300,mut301,mut302,mut303,mut306,mut307,mut308,mut309,mut310,mut311,mut312,mut313,mut314,mut315,mut316,mut317,mut319,mut320,mut321,mut322,mut324,mut325,mut326,mut328,mut329,mut331,mut332,mut333,mut334,mut335,mut337,mut338,mut339,mut340,mut342,mut343,mut344,mut346,mut347,mut348,mut349,mut351,mut352,mut353,mut354,mut356,mut358,mut359,mut360,mut361,mut362,mut365,mut366,mut367,mut369,mut370,mut371,mut372,mut374,mut375,mut376,mut377,mut378,mut379,mut380,mut381,mut383,mut386,mut387,mut388,mut390,mut391,mut392,mut393,mut395,mut396,mut397,mut398,mut399,mut400,mut401,mut402,mut403,mut404,mut405,mut406,mut407,mut408,mut409,mut410,mut411,mut412,mut413,mut415,mut416,mut417,mut418,mut419,mut423,mut425,mut426,mut427,mut431,mut433,mut434,mut435,mut437,mut438,mut441,mut443,mut444,mut446,mut447,mut449,mut451,mut452,mut453,mut456,mut457,mut458,mut459,mut460,mut462,mut464,mut465,mut466,mut469,mut470,mut471,mut473,mut475,mut477,mut478,mut479,mut480,mut481
2	1	mut13,mut22,mut59,mut69,mut112,mut120,mut141,mut152,mut185,mut186,mut205,mut218,mut220,mut232,mut234,mut247,mut279,mut304,mut305,mut318,mut323,mut330,mut355,mut363,mut364,mut414,mut422,mut428,mut429,mut432,mut436,mut439,mut442,mut448,mut454,mut476
3	2	mut4,mut11,mut62,mut91,mut97,mut107,mut110,mut123,mut140,mut181,mut188,mut216,mut239,mut273,mut350,mut384,mut424,mut455,mut461,mut468,mut472
4	ROOT	mut52,mut67,mut125,mut269,mut341,mut345,mut373,mut389,mut421
6	1	mut56,mut63,mut121,mut163,mut173,mut272,mut285,mut394
8	1	mut42,mut55,mut221,mut252,mut420,mut440
9	ROOT	mut81,mut139,mut184,mut357,mut467,mut474
10	3	mut83,mut209,mut225,mut327,mut382,mut385
12	3	mut34,mut178,mut261,mut336,mut450
11	12	mut162,mut246,mut270,mut430,mut445,mut463
13	1	mut31,mut89,mut103,mut179,mut368
