node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut2,mut3,mut6,mut7,mut8,mut10,mut12,mut13,mut15,mut16,mut17,mut19,mut21,mut22,mut24,mut26,mut27,mut28,mut29,mut30,mut32,mut33,mut34,mut35,mut36,mut38,mut39,mut40,mut42,mut44,mut46,mut49,mut50,mut52,mut53,mut54,mut55,mut56,mut57,mut58,mut59,mut60,mut61,mut62,mut63,mut64,mut65,mut66,mut67,mut69,mut70,mut71,mut73,mut74,mut75,mut76,mut78,mut79,mut80,mut81,mut82,mut86,mut88,mut89,mut90,mut91,mut93,mut94,mut95,mut96,mut97,mut99,mut100,mut101,mut104,mut105,mut106,mut107,mut108,mut109,mut111,mut112,mut113,mut114,mut115,mut116,mut118,mut120,mut123,mut125,mut127,mut128,mut129,mut130,mut132,mut135,mut136,mut138,mut139,mut140,mut141,mut145,mut146,mut148,mut149,mut150,mut151,mut152,mut153,mut155,mut156,mut158,mut159,mut160,mut163,mut164,mut166,mut167,mut168,mut169,mut172,mut173,mut174,mut177,mut178,mut180,mut181,mut183,mut184,mut185,mut186,mut187,mut188,mut189,mut193,mut197,mut202,mut203,mut204,mut205,mut206,mut209,mut210,mut211,mut214,mut216,mut217,mut218,mut219,mut221,mut223,mut224,mut225,mut226,mut227,mut228,mut231,mut232,mut233,mut234,mut236,mut240,mut241,mut242,mut243,mut244,mut245,mut247,mut248,mut249,mut250,mut252,mut253,mut254,mut256,mut257,mut258,mut260,mut262,mut264,mut268,mut270,mut272,mut273,mut274,mut275,mut276,mut277,mut278,mut279,mut280,mut281,mut283,mut284,mut285,mut286,mut287,mut288,mut289,mut290,mut291,mut292,mut293,mut294,mut295,mut296,mut299,mut300,mut301,mut303,mut305,mut307,mut308,mut309,mut310,mut311,mut312,mut313,mut314,mut315,mut317,mut318,mut319,mut320,mut324,mut325,mut326,mut327,mut328,mut330,mut331,mut333,mut335,mut336,mut338,mut341,mut342,mut343,mut344,mut345,mut346,mut347,mut348,mut349,mut351,mut354,mut356,mut357,mut360,mut362,mut367,mut368,mut369,mut374,mut375,mut377,mut379,mut380,mut381,mut382,mut384,mut385,mut386,mut387,mut388,mut390,mut391,mut393,mut394,mut398,mut399,mut400,mut401,mut403,mut406,mut407,mut408,mut410,mut412,mut413,mut414,mut416,mut419,mut421,mut423,mut424,mut425,mut427,mut429,mut432,mut433,mut434,mut435,mut436,mut438,mut439,mut440,mut442,mut443,mut444,mut445,mut446,mut448,mut449,mut451,mut452,mut453,mut455,mut456,mut457,mut459,mut460,mut461,mut462,mut463,mut465,mut466,mut467,mut469,mut470,mut471,mut472,mut473,mut474,mut475,mut478,mut479,mut480,mut481,mut482,mut483,mut485,mut486,mut487,mut488,mut489,mut492,mut493,mut494,mut495,mut496,mut497,mut500,mut501,mut502,mut503,mut505,mut507,mut508,mut509,mut510,mut511,mut512,mut513,mut515,mut516,mut517,mut520,mut522,mut524,mut526,mut527,mut528,mut529,mut530,mut531,mut532,mut534,mut536,mut538,mut539,mut540,mut541,mut543,mut544,mut546,mut547,mut549,mut552,mut554,mut558,mut559,mut560,mut562,mut563,mut564,mut567,mut568,mut569,mut573,mut575,mut577,mut578,mut579,mut580,mut582,mut583,mut584,mut585,mut586,mut587,mut588,mut589,mut590,mut592,mut593,mut595,mut597,mut598,mut599,mut602,mut604,mut606,mut607,mut608,mut609,mut611,mut612,mut613,mut614,mut615,mut618,mut619,mut620,mut621,mut624,mut625,mut626,mut627,mut628,mut632,mut633,mut636,mut637,mut638,mut639,mut640,mut641,mut643,mut645,mut646,mut648,mut649,mut650,mut653,mut655,mut656
2	1	mut1,mut18,mut41,mut72,mut103,mut110,mut131,mut142,mut157,mut190,mut191,mut196,mut200,mut212,mut230,mut235,mut239,mut282,mut304,mut322,mut364,mut365,mut392,mut404,mut430,mut437,mut454,mut542,mut545,mut555,mut570,mut574,mut581,mut605,mut629,mut635
3	1	mut5,mut14,mut31,mut51,mut68,mut83,mut87,mut134,mut147,mut162,mut165,mut215,mut220,mut229,mut269,mut297,mut316,mut339,mut359,mut371,mut378,mut397,mut418,mut420,mut426,mut441,mut447,mut464,mut521,mut523,mut533,mut557,mut566,mut576,mut623,mut644
4	ROOT	mut23,mut43,mut47,mut102,mut117,mut119,mut133,mut161,mut170,mut198,mut208,mut259,mut321,mut337,mut340,mut350,mut353,mut383,mut395,mut484,mut490,mut491,mut499,mut504,mut525,mut535,mut572,mut603,mut616,mut617,mut630
5	1	mut25,mut124,mut137,mut144,mut192,mut207,mut222,mut237,mut238,mut251,mut265,mut329,mut358,mut363,mut372,mut396,mut405,mut409,mut417,mut431,mut477,mut550,mut565,mut571,mut591,mut622,mut647,mut651,mut652
6	1	mut37,mut92,mut121,mut122,mut143,mut171,mut175,mut179,mut194,mut271,mut306,mut323,mut355,mut373,mut389,mut411,mut415,mut450,mut458,mut468,mut476,mut514,mut548,mut596,mut601,mut610,mut642,mut654
7	1	mut4,mut9,mut11,mut20,mut45,mut48,mut85,mut154,mut176,mut195,mut261,mut266,mut298,mut376,mut422,mut428,mut498,mut551,mut561,mut594,mut600,mut631
9	ROOT	mut77,mut84,mut126,mut201,mut263,mut267,mut302,mut352,mut361,mut366,mut506,mut537,mut556
10	1	mut199,mut213,mut246,mut332,mut334,mut402,mut518,mut519,mut634
13	7	mut98,mut182,mut255,mut370,mut553
