node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut1,mut2,mut3,mut5,mut8,mut9,mut10,mut11,mut13,mut14,mut15,mut17,mut18,mut20,mut21,mut22,mut23,mut24,mut25,mut26,mut27,mut28,mut31,mut33,mut34,mut36,mut37,mut38,mut39,mut40,mut41,mut42,mut43,mut44,mut45,mut46,mut47,mut48,mut49,mut50,mut51,mut52,mut53,mut54,mut55,mut56,mut58,mut60,mut61,mut62,mut63,mut64,mut65,mut66,mut67,mut68,mut69,mut70,mut71,mut72,mut73,mut74,mut75,mut76,mut77,mut78,mut79,mut80,mut81,mut82,mut83,mut84,mut85,mut86,mut87,mut88,mut89,mut91,mut92,mut93,mut95,mut96,mut98,mut99,mut100,mut101,mut103,mut104,mut105,mut106,mut107,mut108,mut109,mut110,mut111,mut112,mut113,mut114,mut115,mut116,mut117,mut118,mut120,mut121,mut122,mut123,mut124,mut125,mut126,mut127,mut128,mut129,mut130,mut131,mut132,mut133,mut134,mut136,mut137,mut138,mut139,mut140,mut141,mut142,mut143,mut145,mut146,mut147,mut148,mut149,mut150,mut151,mut152,mut153,mut154,mut155,mut156,mut157,mut158,mut159,mut160,mut161,mut162,mut163,mut164,mut165,mut166,mut167,mut168,mut169,mut170,mut171,mut172,mut173,mut174,mut175,mut176,mut177,mut178,mut179,mut180,mut181,mut182,mut183,mut184,mut185,mut186,mut187,mut188,mut189,mut190,mut192,mut193,mut194,mut195,mut196,mut199,mut200,mut201,mut202,mut203,mut204,mut205,mut207,mut208,mut209,mut210,mut212,mut213,mut214,mut215,mut216,mut217,mut218,mut219,mut220,mut221,mut223,mut224,mut225,mut226,mut228,mut229,mut230,mut231,mut232,mut233,mut234,mut235,mut236,mut237,mut238,mut239,mut240,mut241,mut242,mut243,mut244,mut245,mut246,mut247,mut248,mut249,mut250,mut251,mut253,mut254,mut256,mut257,mut258,mut259,mut260,mut263,mut264,mut265,mut266,mut267,mut268,mut269,mut270,mut271,mut272,mut274,mut275,mut276,mut277,mut278,mut279,mut280,mut283,mut284,mut286,mut287,mut289,mut290,mut291,mut292,mut293,mut294,mut295,mut296,mut298,mut299,mut300,mut301,mut302,mut303,mut304,mut305,mut306,mut307,mut308,mut309,mut310,mut311,mut312,mut313,mut314,mut316,mut317,mut318,mut319,mut320,mut321,mut322,mut323,mut324,mut325,mut326,mut327,mut328,mut331,mut332,mut334,mut335,mut336,mut337,mut338,mut339,mut340,mut341,mut342,mut343,mut344,mut346,mut347,mut348,mut349,mut350,mut351,mut352,mut353,mut354,mut355,mut358,mut359,mut361,mut362,mut363,mut364,mut365,mut366,mut367,mut368,mut369,mut370,mut371,mut372,mut373,mut374,mut375,mut376,mut377,mut378,mut379,mut380,mut381,mut382,mut383,mut384,mut385,mut386,mut387,mut388,mut390,mut391,mut392,mut393,mut394,mut396,mut397,mut398,mut399,mut400,mut401,mut402,mut403,mut404,mut405,mut406,mut408,mut409,mut410,mut411,mut412,mut413,mut414,mut415,mut416,mut417,mut418,mut419,mut420,mut421,mut422,mut423,mut424,mut425,mut426,mut428,mut429,mut430,mut431,mut432,mut433,mut434,mut435,mut436,mut437,mut438,mut439,mut440,mut441,mut442,mut443,mut444,mut445,mut446,mut447,mut448,mut449,mut450,mut451,mut452,mut453,mut454,mut455,mut457,mut458,mut459,mut460,mut461,mut462,mut463,mut464,mut465,mut466,mut467,mut468,mut469,mut470,mut471,mut472,mut473,mut474,mut475,mut476,mut477,mut478,mut479,mut480,mut481,mut482,mut483,mut484,mut485,mut486,mut487,mut488,mut489,mut490,mut491,mut492,mut493,mut494,mut495,mut496,mut497,mut498,mut499,mut500,mut501,mut502,mut503,mut504,mut505,mut506,mut507,mut508,mut509,mut510,mut511,mut512,mut513,mut514,mut516,mut517,mut518,mut521,mut522,mut523,mut525,mut526,mut528,mut529,mut530,mut531,mut534,mut535,mut536,mut537,mut538,mut539,mut540,mut541,mut542,mut543,mut544,mut545,mut546,mut547,mut548,mut549,mut551,mut552,mut553,mut554,mut555,mut556,mut557,mut558,mut559,mut560,mut561,mut562,mut563,mut564,mut565,mut566,mut567,mut568,mut569,mut570,mut572,mut573,mut574,mut575,mut576,mut577,mut578,mut579,mut580,mut581,mut582,mut583,mut584,mut585,mut586,mut587,mut588,mut589,mut590,mut591,mut592,mut593,mut594,mut596,mut598,mut601,mut602,mut603,mut604,mut605,mut609,mut610,mut611,mut612,mut613,mut614,mut615,mut617,mut618,mut619,mut620,mut621,mut622,mut623,mut626,mut628,mut629,mut630,mut631,mut632,mut633,mut634,mut635,mut636,mut637,mut638,mut639,mut640,mut641,mut642,mut643,mut644,mut645,mut646,mut647,mut648,mut649,mut651,mut652,mut653,mut654,mut656,mut657,mut658,mut659,mut660,mut661,mut662,mut663,mut664,mut666,mut667,mut668,mut669,mut671,mut672,mut673,mut674,mut677,mut678,mut679,mut680,mut681,mut682,mut683,mut684,mut685,mut686,mut687,mut688,mut689,mut690,mut691,mut692,mut693,mut694,mut695,mut696,mut698,mut699,mut700,mut702,mut703,mut704,mut705,mut706,mut707,mut708,mut709,mut710,mut711,mut712,mut713,mut714,mut715,mut716,mut717,mut718,mut719,mut720,mut721,mut722,mut723,mut724,mut725,mut727,mut728,mut729,mut731,mut733,mut734,mut735,mut736,mut737,mut738,mut739,mut740,mut741,mut742,mut743,mut744,mut745,mut746,mut747,mut748,mut749,mut751,mut752,mut754,mut755,mut756,mut757,mut759,mut760,mut761,mut762,mut763,mut764,mut765,mut766,mut767,mut768,mut769,mut770,mut771,mut772,mut773,mut774,mut775,mut776,mut777,mut778,mut779,mut780,mut781,mut782,mut783,mut784,mut785,mut786,mut787,mut788,mut789,mut790,mut791,mut792,mut793,mut794,mut795,mut796,mut798,mut799,mut801,mut802,mut803,mut804,mut805,mut806,mut807,mut808,mut809,mut813,mut814,mut815,mut816,mut817,mut818,mut819,mut820,mut821,mut824,mut825,mut826,mut827,mut828,mut829,mut830,mut831,mut832,mut833,mut834,mut835,mut836,mut837,mut838,mut839,mut840,mut841,mut842,mut843,mut844,mut847,mut850,mut852
3	ROOT	mut7,mut16,mut57,mut198,mut262,mut285,mut288,mut360,mut395,mut407,mut456,mut524,mut527,mut571,mut608,mut624,mut665,mut670,mut675,mut676,mut750,mut758,mut800,mut812,mut846,mut854
4	1	mut4,mut94,mut206,mut211,mut227,mut261,mut281,mut330,mut333,mut356,mut550,mut595,mut600,mut606,mut627,mut650,mut810,mut822,mut851
5	1	mut19,mut59,mut197,mut222,mut297,mut345,mut427,mut519,mut532,mut616,mut625,mut853
6	ROOT	mut32,mut90,mut102,mut119,mut315,mut520,mut533,mut599,mut655,mut753,mut849
7	4	mut6,mut12,mut135,mut252,mut329,mut357,mut389,mut607,mut823
8	1	mut29,mut30,mut35,mut701,mut726,mut730,mut732,mut845,mut848
9	ROOT	mut191,mut255,mut273,mut282,mut697,mut797
10	1	mut97,mut144,mut515,mut597,mut811
