node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut2,mut3,mut4,mut5,mut6,mut7,mut8,mut10,mut11,mut14,mut16,mut17,mut21,mut22,mut23,mut24,mut25,mut26,mut27,mut28,mut29,mut30,mut31,mut32,mut33,mut34,mut36,mut37,mut38,mut39,mut40,mut41,mut42,mut43,mut44,mut45,mut48,mut49,mut50,mut52,mut53,mut54,mut57,mut58,mut59,mut61,mut62,mut63,mut64,mut65,mut66,mut67,mut70,mut71,mut73,mut74,mut75,mut76,mut77,mut78,mut79,mut80,mut81,mut82,mut83,mut84,mut85,mut86,mut88,mut89,mut92,mut93,mut94,mut95,mut96,mut97,mut98,mut99,mut100,mut101,mut102,mut103,mut104,mut105,mut106,mut107,mut108,mut109,mut110,mut112,mut113,mut115,mut116,mut117,mut118,mut120,mut121,mut123,mut124,mut125,mut126,mut127,mut128,mut130,mut131,mut132,mut133,mut135,mut137,mut138,mut141,mut142,mut143,mut144,mut146,mut147,mut148,mut149,mut151,mut152,mut153,mut156,mut157,mut159,mut160,mut161,mut162,mut163,mut164,mut165,mut166,mut168,mut169,mut170,mut171,mut174,mut175,mut177,mut179,mut180,mut181,mut183,mut184,mut189,mut190,mut191,mut193,mut194,mut195,mut196,mut197,mut198,mut199,mut201,mut202,mut204,mut205,mut206,mut207,mut208,mut209,mut210,mut211,mut212,mut214,mut215,mut216,mut217,mut218,mut221,mut222,mut223,mut224,mut225,mut226,mut227,mut228,mut229,mut230,mut232,mut233,mut234,mut235,mut236,mut238,mut239,mut240,mut241,mut242,mut243,mut244,mut246,mut248,mut249,mut251,mut252,mut253,mut254,mut255,mut256,mut257,mut258,mut259,mut261,mut262,mut264,mut266,mut267,mut268,mut271,mut272,mut273,mut274,mut276,mut278,mut279,mut280,mut282,mut283,mut284,mut285,mut286,mut287,mut288,mut289,mut290,mut292,mut294,mut296,mut300,mut301,mut304,mut307,mut308,mut309,mut310,mut311,mut313,mut314,mut315,mut316,mut317,mut318,mut319,mut320,mut321,mut322,mut323,mut324,mut325,mut327,mut328,mut329,mut330,mut331,mut332,mut333,mut334,mut335,mut336,mut338,mut339,mut340,mut341,mut342,mut343,mut344,mut345,mut347,mut348,mut349,mut350,mut351,mut352,mut353,mut354,mut355,mut356,mut357,mut359,mut360,mut362,mut363,mut364,mut365,mut366,mut367,mut368,mut369,mut370,mut371,mut372,mut376,mut377,mut378,mut379,mut381,mut382,mut383,mut384,mut385,mut386,mut387,mut388,mut389,mut390,mut391,mut392,mut393,mut394,mut395,mut396,mut397,mut399,mut400,mut402,mut403,mut404,mut405,mut406,mut407,mut408,mut409,mut410,mut411,mut412,mut413,mut414,mut415,mut416,mut418,mut420,mut421,mut422,mut423,mut424,mut425,mut426,mut428,mut429,mut430,mut432,mut433,mut434,mut435,mut436,mut438,mut440,mut441,mut443,mut444,mut445,mut446,mut447,mut448,mut450,mut451,mut452,mut453,mut454,mut455,mut456,mut457,mut458,mut459,mut460,mut462,mut463,mut464,mut465,mut466,mut467,mut468,mut470,mut471,mut472,mut473,mut475,mut476,mut478,mut479,mut480,mut481,mut482,mut483,mut484,mut485,mut486,mut487,mut488,mut489,mut490,mut491,mut492,mut493,mut494,mut495,mut496,mut498,mut499,mut501,mut503,mut504,mut505,mut506,mut507,mut508,mut509,mut510,mut511,mut512,mut513,mut514,mut515,mut516,mut517,mut518,mut520,mut521,mut522,mut523,mut525,mut526,mut527,mut528,mut529,mut530,mut531,mut532,mut533,mut534,mut535,mut536,mut538,mut539,mut540,mut541,mut543,mut545,mut546,mut547,mut549,mut550,mut551,mut552,mut553,mut554,mut556,mut557,mut558,mut559,mut560,mut561,mut562,mut563,mut564,mut565,mut566,mut567,mut568,mut570,mut571,mut572,mut575,mut576,mut579,mut580,mut581,mut582,mut583,mut586,mut587,mut588,mut590,mut591,mut592,mut593,mut594,mut595,mut596,mut597,mut599,mut601,mut602,mut603,mut604,mut606,mut607,mut608,mut609,mut610,mut611,mut612,mut613,mut614,mut615,mut616,mut617,mut619,mut621,mut622,mut623,mut625,mut627,mut628,mut629,mut630,mut631,mut632,mut633,mut634,mut636,mut639,mut640,mut641,mut644,mut645,mut646,mut647,mut648,mut649,mut650,mut651,mut654,mut655,mut658,mut659,mut661,mut662,mut663,mut664,mut665,mut666,mut668,mut669,mut670,mut672,mut673,mut674,mut675,mut676,mut677,mut678,mut679,mut680,mut682,mut684,mut685,mut686,mut687,mut688,mut689,mut690,mut691,mut692,mut693,mut696,mut697,mut699,mut702,mut704,mut705,mut707,mut708,mut711,mut712,mut713,mut714,mut715,mut716,mut717,mut718,mut719,mut720,mut721,mut722,mut723,mut726,mut727,mut729,mut731,mut732,mut733,mut735,mut736,mut737,mut738,mut739,mut741,mut742,mut744,mut745,mut746,mut748,mut749,mut750,mut753,mut754,mut755,mut757,mut758,mut759,mut761,mut762,mut763,mut764,mut765,mut766,mut767,mut769,mut770,mut771,mut772,mut774,mut775,mut776,mut777,mut778,mut780,mut781,mut782,mut783,mut784,mut786,mut788,mut790,mut791,mut792,mut794,mut795,mut796,mut797,mut798
4	1	mut19,mut56,mut60,mut68,mut69,mut91,mut111,mut134,mut139,mut150,mut154,mut172,mut176,mut186,mut188,mut213,mut247,mut281,mut302,mut305,mut337,mut358,mut361,mut417,mut437,mut497,mut502,mut544,mut548,mut569,mut573,mut577,mut589,mut626,mut637,mut653,mut709,mut728,mut730,mut734,mut740,mut787,mut789
6	ROOT	mut13,mut51,mut55,mut87,mut158,mut231,mut245,mut250,mut298,mut299,mut401,mut427,mut439,mut584,mut620,mut642,mut643,mut671,mut681,mut695,mut703,mut710
8	ROOT	mut119,mut167,mut173,mut203,mut346,mut449,mut519,mut574,mut751,mut752,mut773
7	8	mut9,mut136,mut187,mut293,mut295,mut419,mut474,mut537,mut724,mut760,mut785,mut793
9	ROOT	mut182,mut192,mut237,mut375,mut398,mut469,mut660,mut683,mut700,mut756,mut779
11	ROOT	mut46,mut72,mut114,mut373,mut598,mut635
3	11	mut1,mut12,mut15,mut18,mut20,mut35,mut47,mut90,mut122,mut129,mut140,mut145,mut155,mut178,mut185,mut200,mut219,mut220,mut260,mut263,mut265,mut269,mut270,mut275,mut277,mut291,mut297,mut303,mut306,mut312,mut326,mut374,mut380,mut431,mut442,mut461,mut477,mut500,mut524,mut542,mut555,mut578,mut585,mut600,mut605,mut618,mut624,mut638,mut652,mut656,mut657,mut667,mut694,mut698,mut701,mut706,mut725,mut743,mut747,mut768
