node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut1,mut2,mut3,mut4,mut5,mut6,mut7,mut8,mut9,mut11,mut12,mut13,mut14,mut15,mut16,mut17,mut18,mut20,mut21,mut23,mut24,mut25,mut26,mut27,mut28,mut29,mut30,mut31,mut32,mut33,mut34,mut35,mut36,mut37,mut38,mut39,mut40,mut41,mut42,mut43,mut44,mut45,mut46,mut47,mut49,mut50,mut51,mut52,mut54,mut56,mut57,mut58,mut59,mut60,mut61,mut62,mut63,mut64,mut65,mut66,mut67,mut68,mut69,mut70,mut71,mut72,mut73,mut74,mut75,mut76,mut77,mut78,mut79,mut80,mut82,mut83,mut84,mut85,mut86,mut87,mut89,mut90,mut91,mut92,mut93,mut94,mut95,mut96,mut97,mut99,mut100,mut101,mut103,mut105,mut107,mut108,mut109,mut110,mut111,mut112,mut113,mut114,mut115,mut117,mut119,mut120,mut121,mut122,mut123,mut128,mut129,mut131,mut132,mut133,mut134,mut135,mut136,mut137,mut138,mut139,mut140,mut141,mut142,mut144,mut145,mut146,mut147,mut149,mut150,mut152,mut154,mut155,mut157,mut158,mut159,mut160,mut161,mut162,mut163,mut165,mut166,mut167,mut168,mut169,mut170,mut171,mut173,mut174,mut175,mut176,mut179,mut180,mut181,mut182,mut183,mut184,mut185,mut186,mut188,mut189,mut190,mut191,mut192,mut193,mut194,mut195,mut197,mut198,mut199,mut200,mut201,mut202,mut203,mut205,mut206,mut207,mut208,mut209,mut211,mut212,mut213,mut214,mut215,mut216,mut217,mut218,mut221,mut223,mut224,mut225,mut226,mut227,mut228,mut229,mut230,mut231,mut233,mut234,mut235,mut236,mut238,mut239,mut240,mut241,mut243,mut244,mut245,mut246,mut247,mut248,mut249,mut250,mut251,mut252,mut253,mut254,mut255,mut256,mut257,mut258,mut259,mut260,mut261,mut262,mut264,mut266,mut268,mut269,mut270,mut271,mut272,mut273,mut275,mut276,mut277,mut278,mut279,mut280,mut281,mut282,mut284,mut286,mut287,mut288,mut289,mut290,mut291,mut292,mut293,mut295,mut296,mut297,mut298,mut299,mut300,mut301,mut302,mut303,mut304,mut305,mut306,mut307,mut308,mut309,mut310,mut311,mut314,mut315,mut316,mut317,mut318,mut319,mut320,mut321,mut322,mut323,mut324,mut325,mut326,mut328,mut329,mut331,mut332,mut333,mut334,mut335,mut336,mut337,mut338,mut340,mut341,mut342,mut343,mut344,mut345,mut346,mut347,mut348,mut349,mut350,mut351,mut353,mut354,mut355,mut356,mut357,mut358,mut359,mut360,mut361,mut362,mut363,mut364,mut365
2	ROOT	mut55,mut143,mut151,mut178,mut237,mut242,mut285,mut294,mut327
5	1	mut19,mut48,mut172,mut177,mut220,mut366
6	1	mut10,mut127,mut153,mut156,mut265,mut339
7	ROOT	mut116,mut204,mut219,mut222,mut313,mut330
8	1	mut0,mut53,mut104,mut125,mut274
3	8	mut98,mut106,mut126,mut130,mut148,mut187,mut267,mut352,mut367
9	1	mut124,mut164,mut196,mut210,mut283
4	9	mut22,mut81,mut88,mut102,mut118,mut232,mut263,mut312
