node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut3,mut6,mut35,mut45,mut55,mut57,mut58,mut59,mut60,mut65,mut70,mut75,mut76,mut85,mut92,mut97,mut98,mut101,mut110,mut114,mut116,mut118,mut120,mut122,mut133,mut135,mut137,mut142,mut144,mut145,mut150,mut152,mut158,mut161,mut165,mut167,mut171,mut175,mut176,mut177,mut198,mut202,mut207,mut209,mut214,mut217,mut221,mut225,mut232,mut235,mut241,mut245,mut249,mut250,mut259,mut261,mut264,mut266,mut268,mut272,mut273,mut276,mut277,mut282,mut287,mut296,mut300,mut312,mut315,mut321,mut325,mut328,mut330,mut334,mut339,mut349,mut358,mut359,mut360,mut362,mut364,mut369,mut374,mut378,mut379,mut385,mut389,mut391,mut419,mut421,mut422,mut427,mut429,mut441,mut446,mut450,mut455,mut457,mut465,mut479,mut481,mut485,mut497,mut508,mut511,mut518,mut519,mut522,mut533,mut540,mut546,mut550,mut551,mut555,mut559,mut560,mut562
2	1	mut12,mut31,mut36,mut50,mut52,mut62,mut72,mut78,mut91,mut113,mut127,mut129,mut131,mut132,mut134,mut138,mut140,mut151,mut159,mut162,mut166,mut168,mut172,mut181,mut183,mut185,mut195,mut205,mut211,mut219,mut223,mut227,mut237,mut246,mut265,mut274,mut281,mut285,mut308,mut310,mut318,mut323,mut324,mut327,mut335,mut337,mut340,mut344,mut346,mut350,mut356,mut363,mut368,mut372,mut383,mut388,mut392,mut400,mut402,mut404,mut417,mut425,mut435,mut437,mut454,mut456,mut480,mut483,mut493,mut501,mut509,mut515,mut528,mut538,mut539,mut547,mut556,mut563,mut569
4	ROOT	mut11,mut15,mut21,mut23,mut63,mut88,mut89,mut93,mut105,mut107,mut108,mut196,mut200,mut220,mut243,mut270,mut288,mut304,mut384,mut403,mut412,mut424,mut426,mut431,mut442,mut453,mut458,mut461,mut466,mut476,mut514,mut526,mut527,mut529,mut532,mut535,mut571
7	1	mut20,mut25,mut30,mut40,mut54,mut56,mut86,mut100,mut170,mut186,mut190,mut193,mut257,mut302,mut332,mut353,mut377,mut408,mut430,mut462,mut477,mut496,mut513,mut545,mut557
8	1	mut2,mut39,mut109,mut141,mut160,mut164,mut255,mut305,mut336,mut338,mut354,mut365,mut397,mut409,mut413,mut415,mut452,mut482,mut487,mut510
13	ROOT	mut117,mut136,mut271,mut380,mut382,mut394,mut432,mut500,mut502,mut503,mut517,mut525,mut548
15	1	mut47,mut61,mut77,mut124,mut146,mut213,mut275,mut348,mut423,mut520,mut573
16	1	mut26,mut48,mut106,mut130,mut229,mut342,mut347,mut438,mut464,mut471,mut531
17	1	mut73,mut182,mut187,mut188,mut228,mut286,mut343,mut439,mut469
20	ROOT	mut17,mut81,mut115,mut174,mut206,mut341,mut474,mut542
21	ROOT	mut90,mut260,mut317,mut433,mut434,mut444,mut475
22	ROOT	mut111,mut163,mut173,mut247,mut309,mut352,mut505
24	ROOT	mut149,mut269,mut333,mut460,mut521,mut568
25	ROOT	mut14,mut32,mut254,mut263,mut294,mut406
27	ROOT	mut96,mut242,mut289,mut292,mut314
23	27	mut19,mut28,mut156,mut180,mut236,mut390
29	ROOT	mut112,mut238,mut329,mut416,mut459
30	1	mut5,mut9,mut230,mut398,mut530
10	30	mut4,mut51,mut87,mut94,mut119,mut121,mut178,mut215,mut239,mut279,mut283,mut376,mut414,mut440,mut536,mut537,mut565,mut566
18	10	mut33,mut194,mut311,mut443,mut451,mut473,mut492,mut512,mut543
19	18	mut103,mut104,mut126,mut218,mut290,mut319,mut361,mut411,mut534
6	18	mut7,mut38,mut66,mut74,mut99,mut102,mut148,mut201,mut204,mut208,mut210,mut226,mut233,mut252,mut256,mut258,mut278,mut307,mut407,mut468,mut470,mut486,mut490,mut499,mut507,mut523,mut552,mut558
14	18	mut1,mut27,mut139,mut192,mut197,mut299,mut326,mut357,mut366,mut373,mut381,mut498
5	30	mut10,mut16,mut22,mut29,mut37,mut41,mut64,mut80,mut82,mut83,mut84,mut123,mut153,mut157,mut191,mut248,mut293,mut345,mut367,mut375,mut395,mut401,mut418,mut447,mut494,mut495,mut504,mut553,mut574,mut575
11	5	mut34,mut68,mut69,mut154,mut155,mut184,mut216,mut224,mut251,mut262,mut298,mut301,mut306,mut399,mut472,mut478,mut484,mut564
31	19	mut18,mut212,mut396,mut488,mut572
9	31	mut8,mut24,mut42,mut43,mut67,mut199,mut203,mut222,mut234,mut240,mut303,mut320,mut331,mut355,mut386,mut387,mut467,mut541,mut570
32	1	mut147,mut295,mut393,mut506,mut516
3	32	mut0,mut13,mut44,mut49,mut53,mut79,mut95,mut125,mut128,mut143,mut169,mut179,mut189,mut244,mut253,mut267,mut280,mut284,mut297,mut313,mut316,mut322,mut351,mut370,mut371,mut405,mut410,mut420,mut436,mut445,mut448,mut449,mut463,mut489,mut491,mut524,mut544,mut549,mut554,mut561,mut567
28	3	mut46,mut71,mut231,mut291,mut428
