node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut3,mut4,mut12,mut17,mut18,mut24,mut25,mut28,mut29,mut33,mut37,mut38,mut39,mut40,mut41,mut42,mut45,mut46,mut48,mut49,mut52,mut58,mut59,mut60,mut61,mut64,mut65,mut66,mut71,mut76,mut78,mut80,mut82,mut84,mut85,mut90,mut95,mut97,mut101,mut104,mut111,mut113,mut114,mut115,mut117,mut124,mut132,mut134,mut136,mut143,mut144,mut146,mut148,mut156,mut158,mut159,mut161,mut163,mut169,mut174,mut180,mut181,mut185,mut193,mut198,mut200,mut201,mut202,mut203,mut204,mut208,mut209,mut210,mut212,mut215,mut216,mut217,mut221,mut222,mut225,mut251,mut252,mut253,mut254,mut257,mut258,mut259,mut260,mut261,mut263,mut266,mut267,mut269,mut270,mut271,mut275,mut279,mut280,mut288,mut289,mut311,mut322,mut324,mut329,mut333,mut335,mut336,mut339,mut345,mut346,mut349,mut352,mut354,mut362,mut374,mut375,mut385,mut388,mut391,mut392,mut396,mut400,mut402,mut408,mut411,mut412,mut413,mut414,mut419,mut420,mut423,mut424,mut425,mut426,mut427,mut429,mut432,mut434,mut439,mut442,mut443,mut446,mut453,mut454,mut456,mut461,mut462,mut468,mut475,mut477,mut478,mut479,mut483,mut486,mut489,mut491,mut492,mut493,mut495,mut497,mut501,mut506,mut507,mut508,mut509,mut511,mut522,mut523,mut524,mut525,mut527,mut529,mut530,mut535,mut537,mut538,mut539,mut542,mut544,mut549,mut552,mut554,mut555,mut556,mut560,mut565,mut566,mut569,mut570,mut573,mut574,mut579,mut581,mut585,mut586,mut587,mut588,mut589,mut590,mut591,mut593,mut594,mut595,mut597,mut603,mut604,mut606,mut608,mut609,mut610,mut614,mut616,mut618,mut621,mut622,mut623,mut628,mut629,mut631,mut633,mut635,mut637,mut638,mut639,mut645,mut652,mut656,mut662,mut663,mut667,mut671,mut672,mut675,mut676,mut677,mut679,mut683,mut685,mut688,mut691,mut693,mut694,mut695,mut696,mut697,mut699,mut700,mut701,mut702,mut703,mut708,mut709,mut711,mut712,mut715,mut716,mut718,mut721,mut724,mut725,mut731,mut736,mut738,mut739,mut740,mut743,mut744,mut746,mut749,mut751,mut754,mut755,mut756,mut761,mut763,mut771,mut775,mut777,mut778,mut779,mut784,mut785,mut786,mut787,mut788,mut792,mut795,mut798,mut801,mut803,mut817,mut827,mut830,mut833,mut836,mut839,mut845,mut848,mut850,mut855,mut869,mut873,mut877,mut883,mut886,mut887,mut888,mut890,mut893,mut900,mut902,mut904,mut907,mut908,mut911,mut923,mut924,mut927,mut939,mut940,mut941,mut943,mut944,mut945,mut946,mut947
6	ROOT	mut1,mut16,mut20,mut31,mut92,mut102,mut108,mut121,mut122,mut147,mut167,mut186,mut189,mut206,mut207,mut214,mut227,mut281,mut308,mut321,mut330,mut334,mut360,mut380,mut422,mut433,mut448,mut474,mut500,mut548,mut562,mut605,mut640,mut665,mut719,mut720,mut723,mut728,mut748,mut835,mut843,mut860,mut876,mut909,mut919,mut929
8	ROOT	mut9,mut47,mut51,mut112,mut140,mut170,mut244,mut287,mut306,mut337,mut357,mut359,mut370,mut376,mut463,mut502,mut518,mut626,mut689,mut730,mut774,mut781,mut782,mut832,mut858,mut868,mut898,mut917,mut920,mut931
10	1	mut30,mut89,mut153,mut176,mut264,mut265,mut312,mut382,mut389,mut480,mut503,mut512,mut517,mut561,mut563,mut584,mut647,mut757,mut764,mut805,mut882,mut899
12	1	mut19,mut68,mut449,mut533,mut553,mut577,mut580,mut607,mut643,mut655,mut674,mut680,mut834,mut842,mut865,mut874,mut889
4	12	mut7,mut10,mut54,mut55,mut77,mut91,mut131,mut133,mut151,mut154,mut172,mut192,mut194,mut233,mut292,mut331,mut341,mut342,mut344,mut367,mut384,mut390,mut398,mut467,mut487,mut514,mut521,mut551,mut558,mut576,mut578,mut592,mut596,mut599,mut620,mut641,mut650,mut664,mut668,mut669,mut670,mut681,mut704,mut707,mut734,mut759,mut767,mut770,mut807,mut903,mut916
2	4	mut11,mut13,mut23,mut32,mut50,mut75,mut83,mut103,mut105,mut128,mut129,mut135,mut138,mut164,mut165,mut168,mut223,mut224,mut226,mut243,mut248,mut277,mut286,mut298,mut299,mut302,mut304,mut348,mut351,mut355,mut358,mut364,mut366,mut381,mut401,mut407,mut409,mut415,mut431,mut441,mut450,mut458,mut469,mut490,mut519,mut528,mut531,mut567,mut575,mut611,mut617,mut619,mut644,mut648,mut659,mut682,mut729,mut735,mut737,mut741,mut742,mut790,mut796,mut804,mut808,mut818,mut820,mut838,mut854,mut863,mut866,mut880,mut913,mut930
3	12	mut21,mut22,mut26,mut43,mut88,mut96,mut98,mut106,mut110,mut116,mut137,mut179,mut228,mut229,mut231,mut232,mut234,mut235,mut236,mut237,mut238,mut239,mut240,mut241,mut245,mut285,mut296,mut300,mut301,mut310,mut353,mut372,mut373,mut377,mut378,mut438,mut444,mut455,mut485,mut505,mut615,mut627,mut632,mut636,mut658,mut673,mut686,mut692,mut698,mut706,mut776,mut819,mut884,mut905,mut914,mut922,mut928,mut935,mut936
13	1	mut14,mut27,mut313,mut316,mut332,mut452,mut465,mut498,mut568,mut583,mut710,mut732,mut758,mut828,mut853
