node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut1,mut4,mut8,mut10,mut13,mut15,mut16,mut21,mut25,mut26,mut29,mut30,mut32,mut37,mut40,mut41,mut42,mut44,mut45,mut46,mut55,mut56,mut57,mut60,mut65,mut70,mut71,mut72,mut84,mut86,mut88,mut90,mut91,mut92,mut93,mut94,mut95,mut100,mut104,mut106,mut107,mut108,mut114,mut116,mut119,mut121,mut123,mut126,mut128,mut141,mut143,mut144,mut146,mut152,mut153,mut160,mut162,mut163,mut168,mut171,mut172,mut175,mut180,mut182,mut186,mut187,mut188,mut189,mut190,mut195,mut198,mut201,mut203,mut205,mut207,mut209,mut211,mut214,mut216,mut219,mut220,mut221,mut222,mut223,mut224,mut225,mut229,mut231,mut234,mut236,mut239,mut240,mut242,mut248,mut249,mut253,mut255,mut256,mut258,mut260,mut264,mut265,mut266,mut273,mut274,mut275,mut279,mut280,mut281,mut282,mut284,mut285,mut287,mut290,mut291,mut292,mut298,mut299,mut300,mut301,mut302,mut306,mut307,mut310,mut311,mut312,mut313,mut314,mut316,mut317,mut319,mut320,mut322,mut323,mut325,mut329,mut341,mut344,mut346,mut348,mut349,mut351,mut352,mut353,mut354,mut355,mut362,mut364,mut371,mut374,mut375,mut377,mut379,mut380,mut382,mut383,mut384,mut385,mut392,mut394,mut395,mut398,mut399,mut400,mut401,mut403,mut404,mut405,mut407,mut409,mut410,mut411,mut412,mut414,mut416,mut421,mut427,mut428,mut429,mut430,mut432,mut434,mut437,mut438,mut443,mut444,mut463,mut464,mut465,mut466,mut469,mut471,mut473,mut474,mut481,mut483,mut484,mut485,mut488,mut489,mut492,mut493,mut494,mut497,mut499,mut508,mut510,mut513,mut514,mut515,mut522,mut528,mut529,mut531,mut532,mut537,mut539,mut540,mut546,mut547,mut549,mut553,mut555,mut557,mut562,mut564,mut565,mut566,mut570,mut572,mut576,mut579,mut580,mut588,mut590,mut592,mut593,mut597,mut607,mut611,mut612,mut613,mut614,mut616,mut617,mut618,mut622,mut623,mut624,mut625,mut627,mut628,mut630,mut632,mut641,mut643,mut644,mut645,mut655,mut660,mut662,mut664,mut670,mut672,mut673,mut675,mut681,mut684,mut685,mut687,mut689,mut691,mut694,mut697,mut698,mut699,mut705,mut707,mut714,mut715,mut720,mut721,mut722,mut725,mut727,mut730,mut733,mut735,mut738,mut743,mut744,mut745,mut746,mut749,mut756,mut758,mut759,mut766,mut767,mut768,mut771,mut772,mut773,mut782,mut784,mut788,mut790,mut791,mut795,mut800,mut809,mut811,mut815,mut822,mut828,mut830,mut837,mut842,mut844,mut845,mut849,mut850,mut851,mut854,mut855,mut856,mut857,mut860,mut861,mut862,mut863,mut867,mut870,mut875,mut877,mut879,mut881,mut882,mut883,mut884,mut887,mut888,mut889,mut891,mut892,mut893,mut895,mut897,mut898,mut901,mut903,mut907,mut922,mut923,mut924,mut926,mut928,mut929,mut934,mut936,mut937,mut938,mut946,mut947,mut948,mut949,mut950,mut951,mut953,mut956,mut958,mut959,mut960,mut961,mut964,mut967,mut968,mut970,mut975,mut978,mut979,mut980,mut981,mut982,mut983,mut984,mut985,mut989,mut993,mut994,mut995,mut996,mut1001,mut1002,mut1003,mut1004,mut1006,mut1011,mut1013,mut1017,mut1018,mut1019,mut1020,mut1021,mut1022,mut1026,mut1028,mut1031,mut1032,mut1033,mut1034,mut1037,mut1039,mut1040,mut1041,mut1047,mut1049,mut1055,mut1058,mut1060,mut1064,mut1065,mut1066,mut1067,mut1068,mut1071,mut1073,mut1074,mut1075,mut1080,mut1084,mut1086,mut1087,mut1088,mut1096,mut1098,mut1100,mut1102,mut1103,mut1104,mut1105,mut1107,mut1108,mut1111,mut1113,mut1115,mut1117,mut1118,mut1119,mut1123,mut1125,mut1129,mut1133,mut1134,mut1135,mut1139,mut1140,mut1143,mut1145,mut1146,mut1147,mut1148,mut1160,mut1161,mut1163,mut1165,mut1166,mut1172,mut1174,mut1175,mut1176,mut1177,mut1179,mut1181,mut1183,mut1184,mut1185,mut1187,mut1188,mut1192,mut1195,mut1198,mut1202,mut1203,mut1205,mut1207,mut1208,mut1209,mut1210,mut1212,mut1216,mut1217,mut1218,mut1219,mut1223,mut1225,mut1227,mut1229,mut1233,mut1235,mut1237,mut1238,mut1240,mut1241,mut1248,mut1249,mut1250,mut1252,mut1253,mut1255,mut1256,mut1258,mut1261,mut1263,mut1266,mut1268,mut1269,mut1271,mut1272,mut1273,mut1274,mut1281,mut1282,mut1283,mut1286,mut1288,mut1289,mut1292,mut1293,mut1294,mut1296,mut1300,mut1303,mut1304,mut1306,mut1307,mut1308,mut1310,mut1315,mut1316,mut1318,mut1319,mut1322,mut1323,mut1324,mut1325,mut1326,mut1327,mut1328,mut1329,mut1331,mut1332,mut1334,mut1335,mut1339,mut1340,mut1342,mut1343,mut1348,mut1350,mut1357,mut1359,mut1361,mut1364,mut1365,mut1366,mut1367,mut1369,mut1372,mut1373,mut1374,mut1377,mut1379,mut1388,mut1390,mut1393,mut1395,mut1406,mut1410,mut1417,mut1418,mut1420,mut1429,mut1434,mut1437,mut1439,mut1446,mut1451,mut1452,mut1453,mut1454,mut1469,mut1470,mut1471,mut1472,mut1473,mut1477,mut1479,mut1480,mut1482,mut1490,mut1491,mut1495,mut1497,mut1498,mut1499,mut1500,mut1504,mut1505,mut1507,mut1508,mut1509,mut1512,mut1514,mut1515,mut1516,mut1517,mut1519,mut1523,mut1524,mut1530,mut1537,mut1539,mut1540,mut1543,mut1544,mut1545,mut1546,mut1547,mut1550,mut1554,mut1558,mut1560,mut1562,mut1563,mut1564,mut1565,mut1567,mut1569,mut1574,mut1579,mut1583,mut1586,mut1588,mut1591,mut1594,mut1598,mut1600,mut1603,mut1604,mut1605,mut1610,mut1618,mut1623,mut1625,mut1628,mut1629,mut1631,mut1634,mut1636,mut1639,mut1647,mut1650,mut1652,mut1654,mut1655,mut1659,mut1660,mut1663,mut1666,mut1669,mut1670,mut1671,mut1672,mut1675,mut1677,mut1679,mut1680,mut1681,mut1682,mut1683,mut1687,mut1689,mut1690,mut1691,mut1692,mut1693,mut1698,mut1701,mut1702,mut1705,mut1707,mut1709,mut1710,mut1713,mut1717,mut1718,mut1719,mut1725,mut1727,mut1728,mut1729,mut1730,mut1731,mut1732,mut1738,mut1739,mut1745,mut1746,mut1748,mut1749,mut1750,mut1751,mut1753,mut1756,mut1758,mut1759,mut1762,mut1764,mut1766,mut1767,mut1768,mut1769,mut1770,mut1771,mut1772,mut1773,mut1775,mut1776,mut1777,mut1779,mut1780,mut1781,mut1782,mut1784,mut1785,mut1786,mut1790,mut1791,mut1793,mut1795,mut1798,mut1799,mut1800,mut1802,mut1807,mut1808,mut1812,mut1813,mut1814,mut1815,mut1816,mut1817,mut1818,mut1822,mut1831,mut1832,mut1833,mut1836,mut1837,mut1838,mut1839,mut1840,mut1842,mut1844,mut1846,mut1848,mut1852,mut1858,mut1859,mut1860,mut1862,mut1863,mut1865,mut1878,mut1880,mut1881,mut1882,mut1883,mut1884,mut1885,mut1886,mut1887,mut1889,mut1891,mut1892,mut1893,mut1895,mut1897,mut1898,mut1900,mut1902,mut1903,mut1905,mut1909,mut1913,mut1917,mut1920,mut1922,mut1923,mut1925,mut1926,mut1928,mut1929,mut1931,mut1933,mut1937,mut1941,mut1943,mut1945,mut1946,mut1948,mut1950,mut1955,mut1958,mut1963,mut1965,mut1969,mut1971,mut1972,mut1973,mut1975,mut1976,mut1981,mut1983,mut1985,mut1988,mut1990,mut1993,mut1994,mut1997,mut1999,mut2001,mut2009,mut2010,mut2012,mut2013,mut2014,mut2018,mut2020,mut2021,mut2022,mut2023,mut2026,mut2032,mut2034,mut2039,mut2042,mut2043,mut2046,mut2047,mut2051,mut2052,mut2053,mut2055,mut2056,mut2058,mut2062,mut2063,mut2067,mut2069,mut2071,mut2072,mut2074,mut2078,mut2085,mut2090,mut2092,mut2094,mut2096,mut2101,mut2108,mut2109,mut2110,mut2111,mut2113,mut2114,mut2118,mut2119,mut2121,mut2123,mut2124,mut2127,mut2129,mut2130,mut2135,mut2139,mut2142,mut2146,mut2147,mut2149,mut2151,mut2152,mut2153,mut2156,mut2161,mut2166,mut2169,mut2170,mut2171,mut2172,mut2177,mut2178,mut2179,mut2180,mut2182,mut2185,mut2186,mut2187,mut2188,mut2190,mut2192,mut2193,mut2196,mut2197,mut2198,mut2200,mut2201,mut2202,mut2204,mut2205,mut2206,mut2207,mut2208,mut2210,mut2211,mut2214,mut2216,mut2217,mut2220,mut2221,mut2224,mut2232,mut2233,mut2236,mut2240,mut2244,mut2247,mut2249,mut2251,mut2253,mut2255,mut2261,mut2262,mut2266,mut2268,mut2269,mut2270,mut2274,mut2276,mut2278,mut2279,mut2280,mut2281,mut2283,mut2284,mut2287,mut2288,mut2291,mut2292,mut2294,mut2297,mut2299,mut2300,mut2311,mut2312,mut2318,mut2320,mut2321,mut2323,mut2325,mut2326,mut2327,mut2328,mut2330,mut2331,mut2337,mut2338,mut2339,mut2340,mut2341,mut2342,mut2343,mut2344,mut2345,mut2346,mut2348,mut2353,mut2355,mut2358,mut2360,mut2362,mut2368,mut2369,mut2372,mut2375,mut2377,mut2379,mut2383,mut2386,mut2391,mut2399,mut2400,mut2410,mut2411,mut2412,mut2416,mut2419,mut2424,mut2427,mut2429,mut2432,mut2434,mut2435,mut2437,mut2440,mut2441,mut2442,mut2446,mut2447,mut2450,mut2451,mut2453,mut2454,mut2463,mut2464,mut2465,mut2468,mut2469,mut2474,mut2475,mut2476,mut2477,mut2481,mut2483,mut2485,mut2488,mut2490,mut2492,mut2496,mut2499,mut2504,mut2507,mut2508,mut2510,mut2516,mut2517,mut2518,mut2520,mut2524,mut2531,mut2532,mut2536,mut2537,mut2542,mut2545,mut2546,mut2547,mut2549,mut2551,mut2553,mut2554,mut2557,mut2563,mut2564,mut2569,mut2570,mut2574,mut2575,mut2577,mut2580,mut2583,mut2585,mut2586,mut2588,mut2590,mut2594,mut2598,mut2600,mut2601,mut2603,mut2607,mut2608,mut2609,mut2613,mut2615,mut2616,mut2617,mut2618,mut2619,mut2620,mut2621,mut2622,mut2624,mut2625,mut2626,mut2627,mut2631,mut2634,mut2638,mut2640,mut2641,mut2644,mut2645,mut2646,mut2648,mut2649,mut2651,mut2654,mut2657,mut2658,mut2664,mut2672,mut2680,mut2687,mut2688,mut2690,mut2691,mut2692,mut2695,mut2696,mut2697,mut2700,mut2702,mut2703,mut2704,mut2705,mut2706,mut2708,mut2710,mut2712,mut2714,mut2719,mut2720,mut2721,mut2723,mut2724,mut2725,mut2729,mut2730,mut2734,mut2735,mut2737,mut2738,mut2739,mut2740,mut2741,mut2742,mut2743,mut2744,mut2745,mut2746,mut2747,mut2748,mut2749,mut2752,mut2755,mut2756,mut2758,mut2759,mut2764,mut2765,mut2766,mut2767,mut2769,mut2770,mut2775,mut2776,mut2779,mut2780,mut2781,mut2782,mut2783,mut2785,mut2789,mut2790,mut2791,mut2795,mut2796,mut2797,mut2798,mut2799,mut2800,mut2803,mut2804,mut2805,mut2807,mut2808,mut2809,mut2811,mut2813,mut2815,mut2816,mut2824,mut2826,mut2829,mut2830,mut2832,mut2836,mut2838,mut2842,mut2848,mut2850,mut2855,mut2861,mut2862,mut2864,mut2870,mut2878,mut2879,mut2881,mut2883,mut2884,mut2885,mut2887,mut2889,mut2890,mut2892,mut2893,mut2894,mut2895,mut2896,mut2897,mut2898,mut2900,mut2901,mut2902,mut2903,mut2904,mut2905,mut2906,mut2910,mut2912,mut2914,mut2915,mut2918,mut2922,mut2923,mut2924,mut2925,mut2927,mut2931,mut2933,mut2935,mut2940,mut2941,mut2944,mut2945,mut2947,mut2949,mut2954,mut2959,mut2961,mut2967,mut2971,mut2972,mut2973,mut2974,mut2975,mut2976,mut2977,mut2982,mut2984,mut2987,mut2990,mut3000,mut3001,mut3003,mut3004,mut3013,mut3019,mut3027,mut3030,mut3032,mut3039,mut3043,mut3046,mut3048,mut3049,mut3050,mut3051,mut3052,mut3061,mut3063,mut3064,mut3070,mut3071,mut3072,mut3074,mut3075,mut3077,mut3080,mut3083,mut3091,mut3097,mut3099,mut3101,mut3102,mut3119,mut3120,mut3121,mut3123,mut3126,mut3127,mut3128,mut3129,mut3131,mut3133,mut3134,mut3135,mut3138,mut3139,mut3141,mut3147,mut3149,mut3152,mut3153,mut3154,mut3158,mut3160,mut3161,mut3162,mut3165,mut3166,mut3170,mut3175,mut3179,mut3182,mut3186,mut3189,mut3190,mut3193,mut3195,mut3196,mut3198,mut3201,mut3205,mut3208,mut3209,mut3210,mut3216,mut3217,mut3218,mut3219,mut3220,mut3221,mut3224,mut3225,mut3227,mut3231,mut3233,mut3234,mut3237,mut3242,mut3244,mut3246,mut3251,mut3252,mut3253,mut3258,mut3264,mut3267,mut3273,mut3277,mut3278,mut3279,mut3280,mut3284,mut3291,mut3292,mut3294,mut3297,mut3305,mut3311,mut3313,mut3317,mut3323,mut3324,mut3329,mut3331,mut3332,mut3338,mut3339,mut3344,mut3348,mut3349,mut3355,mut3357,mut3359,mut3360,mut3363,mut3366,mut3369,mut3370,mut3371,mut3374,mut3375,mut3376,mut3377,mut3380,mut3384,mut3385,mut3386,mut3388,mut3389,mut3390,mut3391,mut3392,mut3393,mut3394,mut3396,mut3397,mut3400,mut3402,mut3406,mut3411,mut3416,mut3420,mut3424,mut3429,mut3430,mut3432,mut3438,mut3443,mut3446,mut3447,mut3450,mut3452,mut3467,mut3471,mut3478,mut3481,mut3488,mut3490,mut3491,mut3494,mut3498,mut3500,mut3502,mut3503,mut3507,mut3509,mut3510,mut3511,mut3512,mut3514,mut3515,mut3517,mut3519,mut3520,mut3522,mut3523,mut3526,mut3527,mut3531,mut3532,mut3533,mut3534,mut3538,mut3541,mut3542,mut3543,mut3544,mut3545,mut3549,mut3555,mut3556,mut3559,mut3560,mut3562,mut3563,mut3565,mut3567,mut3571,mut3573,mut3576,mut3578,mut3583,mut3588,mut3592,mut3599,mut3600,mut3603,mut3609,mut3611,mut3613,mut3614,mut3615,mut3616,mut3621,mut3627,mut3629,mut3633,mut3636,mut3638,mut3641,mut3653,mut3658,mut3661,mut3672,mut3679,mut3681,mut3683,mut3684,mut3686,mut3689,mut3691,mut3694,mut3696,mut3699,mut3704,mut3705,mut3706,mut3709,mut3712,mut3717,mut3718,mut3720,mut3721,mut3724,mut3725,mut3728,mut3729,mut3732,mut3735,mut3738,mut3741,mut3742,mut3743,mut3744,mut3749,mut3751,mut3752,mut3753,mut3754,mut3755,mut3764,mut3765,mut3766,mut3768,mut3769,mut3770,mut3772,mut3773,mut3776,mut3778,mut3779,mut3780,mut3781,mut3784,mut3792,mut3793,mut3794,mut3795,mut3796,mut3799,mut3800,mut3804,mut3806,mut3807,mut3812,mut3817,mut3821,mut3823,mut3824,mut3825,mut3828,mut3831,mut3832,mut3833,mut3837,mut3838,mut3839,mut3840,mut3842,mut3843,mut3848,mut3849,mut3851,mut3853,mut3856,mut3857,mut3859,mut3860,mut3863,mut3867,mut3869,mut3870,mut3871,mut3872,mut3875,mut3877,mut3878,mut3882,mut3885,mut3886,mut3891,mut3892,mut3894,mut3895,mut3897,mut3902,mut3903,mut3905,mut3909,mut3910,mut3914,mut3916,mut3917,mut3919,mut3923,mut3924,mut3925,mut3927,mut3929,mut3930,mut3933,mut3934,mut3936,mut3937,mut3938,mut3939,mut3941,mut3942,mut3946,mut3949,mut3951
3	ROOT	mut18,mut20,mut23,mut33,mut63,mut113,mut140,mut147,mut151,mut158,mut243,mut250,mut271,mut289,mut303,mut333,mut350,mut370,mut417,mut423,mut450,mut454,mut458,mut500,mut511,mut543,mut582,mut598,mut608,mut609,mut634,mut686,mut716,mut717,mut723,mut728,mut762,mut780,mut783,mut787,mut792,mut824,mut829,mut847,mut894,mut899,mut931,mut942,mut965,mut1076,mut1127,mut1157,mut1171,mut1186,mut1221,mut1243,mut1267,mut1305,mut1400,mut1401,mut1416,mut1424,mut1443,mut1444,mut1447,mut1450,mut1474,mut1489,mut1538,mut1549,mut1568,mut1571,mut1578,mut1592,mut1593,mut1606,mut1607,mut1651,mut1685,mut1688,mut1699,mut1724,mut1792,mut1796,mut1797,mut1810,mut1820,mut1824,mut1825,mut1828,mut1829,mut1834,mut1843,mut1850,mut1871,mut1876,mut1877,mut1890,mut1901,mut1932,mut1938,mut1951,mut1959,mut1982,mut1995,mut2007,mut2061,mut2075,mut2084,mut2088,mut2091,mut2137,mut2174,mut2246,mut2264,mut2304,mut2305,mut2356,mut2370,mut2387,mut2388,mut2394,mut2395,mut2397,mut2406,mut2421,mut2458,mut2459,mut2489,mut2498,mut2501,mut2502,mut2513,mut2534,mut2541,mut2561,mut2567,mut2592,mut2593,mut2623,mut2628,mut2713,mut2715,mut2819,mut2841,mut2857,mut2868,mut2874,mut2929,mut2951,mut2956,mut2962,mut3005,mut3016,mut3058,mut3086,mut3168,mut3192,mut3213,mut3282,mut3315,mut3334,mut3356,mut3365,mut3373,mut3433,mut3497,mut3529,mut3530,mut3546,mut3631,mut3659,mut3685,mut3701,mut3777,mut3782,mut3789,mut3809,mut3819,mut3879,mut3898
4	ROOT	mut102,mut103,mut109,mut142,mut145,mut154,mut155,mut170,mut206,mut208,mut259,mut293,mut331,mut347,mut393,mut406,mut408,mut420,mut509,mut512,mut524,mut534,mut550,mut563,mut577,mut591,mut594,mut692,mut711,mut754,mut757,mut761,mut804,mut805,mut807,mut859,mut865,mut908,mut935,mut955,mut966,mut974,mut1030,mut1057,mut1070,mut1081,mut1085,mut1122,mut1130,mut1131,mut1136,mut1141,mut1142,mut1144,mut1190,mut1197,mut1199,mut1206,mut1213,mut1214,mut1220,mut1226,mut1228,mut1244,mut1254,mut1375,mut1411,mut1413,mut1494,mut1501,mut1511,mut1521,mut1552,mut1587,mut1720,mut1826,mut1849,mut1853,mut1856,mut1864,mut1875,mut1888,mut1918,mut1956,mut1967,mut1968,mut1984,mut2017,mut2079,mut2098,mut2112,mut2132,mut2289,mut2364,mut2376,mut2389,mut2398,mut2408,mut2422,mut2423,mut2431,mut2436,mut2445,mut2448,mut2449,mut2472,mut2478,mut2479,mut2480,mut2511,mut2519,mut2550,mut2582,mut2604,mut2656,mut2716,mut2717,mut2736,mut2772,mut2778,mut2788,mut2792,mut2847,mut2871,mut2899,mut2907,mut2916,mut2936,mut2938,mut3023,mut3024,mut3078,mut3111,mut3124,mut3140,mut3145,mut3174,mut3206,mut3308,mut3310,mut3342,mut3350,mut3383,mut3387,mut3418,mut3422,mut3427,mut3448,mut3505,mut3508,mut3548,mut3553,mut3566,mut3593,mut3628,mut3634,mut3635,mut3665,mut3669,mut3688,mut3708,mut3710,mut3747,mut3750,mut3790,mut3798,mut3855,mut3868,mut3893,mut3899,mut3921,mut3935,mut3944
5	ROOT	mut9,mut17,mut24,mut66,mut67,mut148,mut150,mut166,mut184,mut193,mut200,mut244,mut261,mut296,mut338,mut340,mut343,mut391,mut435,mut442,mut453,mut476,mut551,mut583,mut603,mut682,mut718,mut755,mut803,mut813,mut832,mut833,mut836,mut914,mut916,mut954,mut1056,mut1150,mut1194,mut1234,mut1242,mut1284,mut1344,mut1397,mut1458,mut1465,mut1484,mut1502,mut1531,mut1536,mut1573,mut1609,mut1611,mut1614,mut1640,mut1676,mut1694,mut1734,mut1737,mut1747,mut1788,mut1806,mut1874,mut1934,mut1952,mut1953,mut2036,mut2050,mut2125,mut2148,mut2225,mut2239,mut2257,mut2259,mut2267,mut2271,mut2285,mut2310,mut2333,mut2402,mut2407,mut2413,mut2418,mut2535,mut2642,mut2650,mut2661,mut2718,mut2728,mut2754,mut2865,mut2891,mut2908,mut2911,mut2913,mut2917,mut2928,mut2939,mut2994,mut3022,mut3035,mut3042,mut3059,mut3082,mut3109,mut3146,mut3156,mut3187,mut3211,mut3215,mut3256,mut3265,mut3302,mut3303,mut3325,mut3351,mut3352,mut3368,mut3398,mut3407,mut3413,mut3431,mut3441,mut3442,mut3444,mut3461,mut3469,mut3492,mut3537,mut3591,mut3595,mut3639,mut3640,mut3676,mut3687,mut3723,mut3733,mut3748,mut3757,mut3758,mut3787,mut3813,mut3814,mut3815,mut3818,mut3820,mut3830,mut3862,mut3865,mut3873,mut3880,mut3913,mut3932,mut3940,mut3948
6	ROOT	mut48,mut50,mut101,mut129,mut233,mut235,mut241,mut324,mut342,mut360,mut415,mut449,mut482,mut495,mut523,mut526,mut548,mut575,mut659,mut680,mut683,mut703,mut706,mut736,mut797,mut801,mut818,mut835,mut874,mut957,mut977,mut986,mut987,mut990,mut992,mut1007,mut1014,mut1059,mut1094,mut1109,mut1124,mut1128,mut1137,mut1155,mut1169,mut1201,mut1224,mut1232,mut1251,mut1280,mut1291,mut1311,mut1336,mut1378,mut1403,mut1430,mut1529,mut1532,mut1534,mut1597,mut1637,mut1643,mut1658,mut1662,mut1744,mut1755,mut1757,mut1761,mut1765,mut1821,mut1866,mut1935,mut1944,mut1949,mut1954,mut1960,mut1964,mut1977,mut1978,mut2041,mut2070,mut2126,mut2168,mut2215,mut2230,mut2306,mut2319,mut2401,mut2471,mut2521,mut2527,mut2589,mut2597,mut2606,mut2647,mut2663,mut2674,mut2675,mut2694,mut2753,mut2856,mut2859,mut2860,mut2875,mut2886,mut2943,mut2986,mut3040,mut3065,mut3066,mut3081,mut3159,mut3164,mut3178,mut3222,mut3240,mut3271,mut3281,mut3345,mut3362,mut3405,mut3460,mut3463,mut3464,mut3558,mut3643,mut3650,mut3675,mut3731,mut3760,mut3797,mut3808,mut3852,mut3881,mut3947,mut3950
7	4	mut31,mut34,mut47,mut61,mut68,mut74,mut110,mut127,mut136,mut149,mut262,mut272,mut308,mut368,mut646,mut709,mut785,mut812,mut823,mut905,mut997,mut998,mut1025,mut1132,mut1138,mut1151,mut1162,mut1164,mut1168,mut1173,mut1182,mut1189,mut1265,mut1349,mut1355,mut1356,mut1360,mut1381,mut1392,mut1431,mut1432,mut1460,mut1461,mut1486,mut1526,mut1527,mut1570,mut1572,mut1716,mut1991,mut1998,mut2005,mut2029,mut2031,mut2033,mut2066,mut2095,mut2099,mut2122,mut2140,mut2160,mut2167,mut2189,mut2191,mut2194,mut2203,mut2212,mut2248,mut2252,mut2256,mut2329,mut2455,mut2456,mut2466,mut2491,mut2560,mut2793,mut2817,mut2822,mut2825,mut2827,mut2828,mut2833,mut2835,mut2840,mut2843,mut2849,mut2851,mut2866,mut2953,mut2957,mut2979,mut3008,mut3021,mut3026,mut3044,mut3068,mut3108,mut3116,mut3176,mut3177,mut3230,mut3318,mut3364,mut3410,mut3423,mut3454,mut3455,mut3483,mut3493,mut3496,mut3513,mut3692,mut3703,mut3715,mut3858,mut3887,mut3890,mut3915,mut3920,mut3926,mut3928
8	1	mut3,mut38,mut73,mut97,mut131,mut132,mut134,mut156,mut179,mut185,mut278,mut376,mut459,mut487,mut545,mut552,mut605,mut794,mut886,mut920,mut939,mut999,mut1000,mut1126,mut1180,mut1257,mut1260,mut1313,mut1358,mut1435,mut1503,mut1506,mut1608,mut1613,mut1632,mut1646,mut1649,mut1673,mut1778,mut1783,mut1787,mut1789,mut1801,mut1827,mut1851,mut1936,mut1942,mut1966,mut1970,mut1974,mut2049,mut2057,mut2159,mut2222,mut2223,mut2254,mut2272,mut2296,mut2523,mut2529,mut2665,mut2671,mut2773,mut2794,mut2821,mut2837,mut2880,mut2888,mut2909,mut2919,mut2942,mut3038,mut3056,mut3089,mut3115,mut3122,mut3130,mut3132,mut3155,mut3200,mut3232,mut3401,mut3419,mut3457,mut3476,mut3674,mut3722,mut3730,mut3745,mut3826,mut3845,mut3850,mut3861,mut3874,mut3884,mut3918,mut3922,mut3943,mut3945
10	ROOT	mut210,mut326,mut544,mut806,mut866,mut1008,mut1159,mut1299,mut1370,mut1528,mut1582,mut2144,mut2286,mut2314,mut2525,mut2636,mut2660,mut2678,mut2682,mut2858,mut2863,mut3055,mut3254,mut3328,mut3379,mut3381,mut3746,mut3771,mut3844
11	1	mut217,mut461,mut491,mut530,mut651,mut789,mut1167,mut1236,mut1376,mut1425,mut1510,mut1553,mut1674,mut1708,mut1879,mut1947,mut2035,mut2405,mut2668,mut2774,mut2882,mut3028,mut3261,mut3270,mut3361,mut3736
