node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut2,mut7,mut9,mut10,mut11,mut14,mut15,mut19,mut21,mut22,mut24,mut27,mut28,mut30,mut32,mut33,mut34,mut36,mut37,mut39,mut43,mut44,mut45,mut47,mut50,mut52,mut55,mut57,mut62,mut63,mut65,mut76,mut78,mut94,mut97,mut102,mut106,mut107,mut110,mut112,mut113,mut114,mut115,mut117,mut123,mut127,mut128,mut131,mut135,mut136,mut139,mut141,mut143,mut144,mut146,mut147,mut150,mut163,mut167,mut169,mut171,mut172,mut173,mut176,mut178,mut179,mut183,mut186,mut187,mut193,mut199,mut201,mut202,mut211,mut213,mut215,mut216,mut225,mut226,mut232,mut233,mut235,mut240,mut244,mut245,mut249,mut250,mut251,mut256,mut259,mut260,mut262,mut264,mut266,mut268,mut270,mut271,mut273,mut274,mut275,mut276,mut279,mut281,mut282,mut287,mut291,mut292,mut294,mut301,mut303,mut304,mut306,mut307,mut308,mut309,mut312,mut315,mut316,mut325,mut330,mut331,mut332,mut333,mut334,mut338,mut341,mut344,mut345,mut351,mut353,mut354,mut355,mut356,mut361,mut365,mut367,mut368,mut369,mut371,mut372,mut374,mut375,mut376,mut380,mut382,mut386,mut387,mut389,mut403,mut404,mut414,mut415,mut418,mut420,mut421,mut424,mut425,mut426,mut427,mut429,mut430,mut432,mut434,mut438,mut439,mut440,mut446,mut447,mut449,mut451,mut452,mut454,mut460,mut461,mut462,mut469,mut470,mut471,mut473,mut476,mut478,mut481,mut486,mut490,mut493,mut494,mut499,mut504,mut506,mut511,mut516
3	ROOT	mut8,mut31,mut35,mut38,mut49,mut56,mut59,mut64,mut68,mut72,mut83,mut84,mut85,mut101,mut116,mut120,mut121,mut122,mut126,mut137,mut153,mut154,mut155,mut159,mut162,mut166,mut170,mut175,mut181,mut189,mut195,mut204,mut210,mut212,mut219,mut223,mut224,mut227,mut230,mut236,mut239,mut242,mut247,mut257,mut263,mut265,mut267,mut289,mut295,mut311,mut313,mut319,mut322,mut323,mut324,mut337,mut339,mut342,mut346,mut347,mut352,mut357,mut358,mut363,mut366,mut391,mut396,mut400,mut401,mut405,mut407,mut408,mut410,mut419,mut423,mut431,mut433,mut453,mut474,mut475,mut477,mut480,mut482,mut491,mut495,mut497,mut498,mut500,mut505,mut507,mut508,mut509
2	3	mut1,mut3,mut4,mut5,mut12,mut13,mut16,mut17,mut25,mut26,mut29,mut42,mut46,mut51,mut60,mut61,mut70,mut73,mut77,mut80,mut81,mut82,mut86,mut87,mut92,mut93,mut95,mut96,mut99,mut105,mut118,mut129,mut132,mut134,mut140,mut148,mut156,mut157,mut160,mut161,mut165,mut174,mut182,mut184,mut185,mut190,mut200,mut205,mut206,mut207,mut208,mut209,mut221,mut222,mut229,mut231,mut241,mut246,mut254,mut255,mut258,mut272,mut283,mut284,mut285,mut286,mut290,mut293,mut297,mut298,mut299,mut314,mut318,mut320,mut326,mut329,mut335,mut336,mut343,mut348,mut350,mut360,mut373,mut377,mut378,mut379,mut392,mut393,mut406,mut409,mut416,mut422,mut428,mut435,mut436,mut437,mut444,mut448,mut455,mut456,mut459,mut467,mut479,mut488,mut492,mut496,mut512,mut513,mut515
6	1	mut23,mut48,mut66,mut138,mut142,mut149,mut152,mut191,mut192,mut197,mut203,mut218,mut234,mut328,mut384,mut394,mut399,mut445,mut458,mut463,mut465,mut483,mut503,mut510
8	ROOT	mut20,mut41,mut53,mut58,mut67,mut88,mut100,mut111,mut119,mut278,mut388,mut390,mut402,mut443,mut464,mut489,mut502
7	8	mut71,mut74,mut79,mut89,mut98,mut125,mut158,mut188,mut196,mut228,mut238,mut253,mut269,mut296,mut349,mut359,mut395,mut397,mut413
9	ROOT	mut40,mut133,mut151,mut214,mut248,mut277,mut280,mut317,mut321,mut411,mut412,mut442,mut457
10	3	mut0,mut6,mut69,mut164,mut194,mut198,mut243,mut261,mut340,mut362,mut385,mut417
11	6	mut18,mut327,mut364,mut370,mut381,mut441,mut450,mut466,mut468
13	6	mut75,mut103,mut104,mut220,mut302,mut310,mut487,mut514
14	8	mut54,mut90,mut91,mut130,mut145,mut177,mut252,mut484
15	ROOT	mut108,mut109,mut124,mut217,mut237,mut305,mut398,mut501
17	ROOT	mut168,mut180,mut288,mut300,mut383,mut472,mut485
