node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut2,mut3,mut4,mut7,mut10,mut15,mut18,mut27,mut28,mut35,mut39,mut41,mut45,mut47,mut48,mut52,mut55,mut56,mut57,mut58,mut59,mut60,mut69,mut75,mut78,mut93,mut101,mut106,mut109,mut111,mut114,mut124,mut132,mut134,mut139,mut141,mut165,mut168,mut171,mut175,mut178,mut179,mut181,mut183,mut185,mut186,mut191,mut192,mut194,mut195,mut201,mut202,mut207,mut209,mut210,mut213,mut216,mut217,mut218,mut220,mut221,mut225,mut231,mut234,mut240,mut241,mut242,mut244,mut247,mut252,mut254,mut257,mut269,mut270,mut272,mut277,mut284,mut285,mut288,mut294,mut297,mut299,mut302,mut304,mut309,mut310,mut316,mut325,mut326,mut336,mut343,mut346,mut352,mut358,mut363,mut365,mut369,mut370,mut374,mut375,mut382,mut383,mut385,mut386,mut388,mut389,mut391,mut399,mut401,mut408,mut409,mut410,mut411,mut412,mut415,mut417,mut420,mut426,mut428,mut430,mut433,mut434,mut436,mut437,mut455,mut457,mut459,mut460,mut461,mut464,mut468,mut471,mut472,mut476,mut478,mut479,mut481,mut485,mut486,mut488,mut490,mut494,mut495,mut496,mut499,mut507,mut508,mut511,mut512,mut513,mut514,mut515,mut517,mut518,mut522,mut526,mut528,mut530,mut537,mut538,mut541,mut544,mut546,mut548,mut552,mut554,mut555,mut560,mut561,mut562,mut563,mut565,mut566,mut567,mut569,mut573,mut574,mut578,mut587,mut590,mut592,mut593,mut596,mut597,mut598,mut600,mut603,mut607,mut611,mut612,mut613,mut621,mut623,mut626,mut628,mut631,mut634,mut638,mut640,mut655,mut656,mut659,mut660,mut661,mut662,mut663,mut664,mut665,mut667,mut670,mut673,mut674,mut676,mut677,mut680,mut681,mut682,mut687,mut689,mut690,mut692,mut694,mut697,mut698,mut703,mut705,mut708,mut710,mut713,mut714,mut719,mut720,mut723,mut728,mut731,mut734,mut738,mut739,mut740,mut755,mut757,mut764,mut767,mut776,mut780,mut785,mut790,mut791,mut806,mut810,mut811,mut812,mut813,mut814,mut815,mut817,mut818,mut821,mut822,mut823,mut824,mut830,mut832,mut836,mut837,mut841,mut842,mut843,mut844,mut845,mut846,mut847,mut849,mut850,mut859,mut866,mut868,mut878,mut884,mut885,mut888,mut891,mut893,mut895,mut899,mut900,mut905,mut909,mut910,mut911,mut912,mut913,mut915,mut920,mut924,mut933,mut946,mut947,mut950,mut955,mut963,mut964,mut966,mut967,mut974,mut979,mut981,mut983,mut988,mut990,mut991,mut994,mut996,mut1000,mut1002,mut1003,mut1011,mut1012,mut1016,mut1025,mut1027,mut1032,mut1033,mut1034,mut1038,mut1039,mut1049,mut1051,mut1052,mut1055,mut1065,mut1067,mut1072,mut1073,mut1075,mut1076,mut1077,mut1082,mut1085,mut1087,mut1088,mut1092,mut1097,mut1099,mut1102,mut1103,mut1106,mut1109,mut1110,mut1114,mut1115,mut1116,mut1117,mut1123,mut1124,mut1125,mut1130,mut1133,mut1137,mut1139,mut1142,mut1144,mut1146,mut1147,mut1150,mut1153,mut1155,mut1158,mut1160,mut1163,mut1164,mut1168,mut1176,mut1177,mut1180,mut1181,mut1182,mut1184,mut1192,mut1197,mut1199,mut1200,mut1201,mut1202,mut1204,mut1206,mut1209,mut1212,mut1215,mut1218,mut1221,mut1222,mut1226,mut1228,mut1230,mut1231,mut1232,mut1234,mut1235,mut1246,mut1248,mut1249,mut1250,mut1251,mut1252,mut1254,mut1257,mut1258,mut1260,mut1261,mut1262,mut1264,mut1269,mut1271,mut1274,mut1276,mut1278,mut1279,mut1283,mut1284,mut1285,mut1291,mut1293,mut1299,mut1300,mut1302,mut1305,mut1306,mut1307,mut1308,mut1312,mut1314,mut1317,mut1320,mut1321,mut1328,mut1340,mut1342,mut1346,mut1348,mut1351,mut1355,mut1357,mut1359,mut1361,mut1362,mut1363,mut1364,mut1365,mut1366,mut1369,mut1372,mut1378,mut1379,mut1382,mut1394,mut1396,mut1397,mut1399,mut1401,mut1405,mut1406,mut1412,mut1413,mut1426,mut1429,mut1431,mut1433,mut1438,mut1443,mut1447,mut1449,mut1450,mut1456,mut1458,mut1462,mut1472,mut1478,mut1479,mut1486,mut1491,mut1493,mut1499,mut1500,mut1501,mut1507,mut1512,mut1513,mut1517,mut1519,mut1520,mut1528,mut1532,mut1534,mut1535,mut1536,mut1538,mut1548,mut1549,mut1551,mut1553,mut1555,mut1556,mut1560,mut1562,mut1565,mut1567,mut1573,mut1574,mut1580,mut1582,mut1583,mut1591,mut1596,mut1601,mut1603,mut1604,mut1607,mut1609,mut1614,mut1615,mut1616,mut1617,mut1619,mut1621,mut1627,mut1629,mut1642,mut1646,mut1647,mut1651,mut1653,mut1662,mut1664,mut1667,mut1673,mut1676,mut1677,mut1679,mut1681,mut1689,mut1690,mut1693,mut1699,mut1702,mut1706,mut1711,mut1713,mut1716,mut1717,mut1720,mut1721,mut1723,mut1724,mut1726,mut1729,mut1738,mut1740,mut1741,mut1742,mut1744,mut1745,mut1747,mut1749,mut1754,mut1760,mut1761,mut1763,mut1766,mut1767,mut1770,mut1776,mut1777,mut1778,mut1780,mut1789,mut1790,mut1798,mut1807,mut1808,mut1809,mut1810,mut1823,mut1825,mut1835,mut1837,mut1838,mut1839,mut1840,mut1841,mut1842,mut1845,mut1850,mut1851,mut1852,mut1853,mut1857,mut1860,mut1868,mut1870,mut1871,mut1872,mut1873,mut1874,mut1875,mut1876,mut1879,mut1880,mut1881,mut1882,mut1883,mut1886,mut1889,mut1890,mut1892,mut1894,mut1897,mut1898
2	1	mut6,mut8,mut11,mut14,mut16,mut17,mut19,mut22,mut23,mut24,mut30,mut31,mut32,mut34,mut36,mut42,mut43,mut44,mut50,mut51,mut53,mut54,mut62,mut63,mut65,mut70,mut73,mut77,mut81,mut82,mut84,mut85,mut86,mut88,mut90,mut92,mut94,mut104,mut110,mut115,mut116,mut120,mut125,mut126,mut135,mut145,mut146,mut147,mut149,mut150,mut154,mut155,mut157,mut158,mut161,mut169,mut176,mut182,mut184,mut188,mut190,mut196,mut197,mut198,mut200,mut211,mut212,mut214,mut215,mut219,mut222,mut227,mut228,mut229,mut230,mut232,mut235,mut237,mut243,mut251,mut253,mut260,mut261,mut263,mut265,mut280,mut298,mut313,mut318,mut344,mut360,mut372,mut384,mut396,mut402,mut403,mut405,mut407,mut413,mut419,mut422,mut432,mut438,mut440,mut442,mut444,mut445,mut447,mut448,mut449,mut450,mut451,mut453,mut458,mut463,mut467,mut469,mut470,mut475,mut487,mut491,mut500,mut503,mut505,mut509,mut516,mut525,mut531,mut535,mut549,mut553,mut556,mut557,mut558,mut568,mut571,mut582,mut583,mut586,mut588,mut591,mut599,mut601,mut602,mut604,mut608,mut610,mut618,mut620,mut624,mut630,mut633,mut643,mut644,mut649,mut653,mut657,mut666,mut669,mut672,mut678,mut679,mut688,mut695,mut699,mut707,mut709,mut711,mut716,mut727,mut732,mut733,mut736,mut742,mut760,mut762,mut775,mut778,mut784,mut801,mut803,mut805,mut808,mut819,mut825,mut851,mut855,mut856,mut860,mut862,mut863,mut867,mut871,mut874,mut875,mut876,mut877,mut881,mut883,mut887,mut889,mut890,mut894,mut897,mut914,mut921,mut922,mut926,mut929,mut930,mut932,mut934,mut935,mut938,mut940,mut943,mut945,mut948,mut949,mut952,mut953,mut954,mut958,mut959,mut960,mut961,mut968,mut971,mut972,mut973,mut976,mut978,mut980,mut985,mut986,mut989,mut992,mut997,mut999,mut1001,mut1004,mut1007,mut1010,mut1017,mut1019,mut1022,mut1023,mut1024,mut1026,mut1040,mut1041,mut1042,mut1044,mut1046,mut1050,mut1054,mut1057,mut1059,mut1060,mut1061,mut1062,mut1063,mut1070,mut1074,mut1081,mut1083,mut1091,mut1093,mut1094,mut1096,mut1101,mut1104,mut1107,mut1108,mut1112,mut1113,mut1118,mut1121,mut1122,mut1126,mut1127,mut1128,mut1129,mut1131,mut1134,mut1138,mut1140,mut1141,mut1145,mut1149,mut1161,mut1162,mut1166,mut1169,mut1171,mut1172,mut1174,mut1178,mut1179,mut1188,mut1190,mut1191,mut1196,mut1205,mut1208,mut1211,mut1253,mut1286,mut1288,mut1292,mut1294,mut1303,mut1304,mut1309,mut1315,mut1316,mut1318,mut1319,mut1326,mut1327,mut1330,mut1332,mut1333,mut1336,mut1337,mut1339,mut1344,mut1347,mut1350,mut1352,mut1354,mut1358,mut1388,mut1398,mut1400,mut1402,mut1415,mut1416,mut1421,mut1422,mut1423,mut1455,mut1461,mut1464,mut1466,mut1467,mut1475,mut1487,mut1494,mut1496,mut1498,mut1502,mut1504,mut1506,mut1511,mut1514,mut1515,mut1518,mut1521,mut1525,mut1529,mut1537,mut1541,mut1542,mut1544,mut1546,mut1547,mut1550,mut1554,mut1558,mut1559,mut1561,mut1570,mut1572,mut1575,mut1576,mut1577,mut1578,mut1585,mut1587,mut1589,mut1590,mut1592,mut1594,mut1595,mut1599,mut1602,mut1605,mut1610,mut1613,mut1624,mut1625,mut1632,mut1636,mut1638,mut1641,mut1643,mut1652,mut1655,mut1657,mut1660,mut1663,mut1665,mut1670,mut1672,mut1674,mut1675,mut1683,mut1688,mut1692,mut1700,mut1703,mut1710,mut1712,mut1714,mut1715,mut1722,mut1727,mut1728,mut1731,mut1732,mut1733,mut1734,mut1736,mut1743,mut1746,mut1748,mut1750,mut1752,mut1755,mut1762,mut1769,mut1772,mut1775,mut1791,mut1792,mut1796,mut1799,mut1801,mut1811,mut1812,mut1813,mut1814,mut1819,mut1821,mut1822,mut1824,mut1827,mut1833,mut1834,mut1836,mut1844,mut1846,mut1848,mut1849,mut1854,mut1855,mut1858,mut1859,mut1861,mut1862,mut1863,mut1864,mut1866,mut1884,mut1887,mut1891,mut1896
5	ROOT	mut71,mut151,mut205,mut223,mut245,mut258,mut268,mut286,mut289,mut290,mut292,mut295,mut301,mut303,mut308,mut311,mut315,mut317,mut319,mut321,mut322,mut329,mut330,mut332,mut333,mut337,mut351,mut357,mut364,mut371,mut373,mut376,mut378,mut379,mut381,mut387,mut456,mut465,mut506,mut527,mut529,mut625,mut636,mut645,mut650,mut702,mut725,mut726,mut746,mut759,mut766,mut768,mut770,mut777,mut783,mut794,mut798,mut800,mut802,mut809,mut858,mut864,mut879,mut907,mut919,mut923,mut942,mut1018,mut1100,mut1170,mut1207,mut1216,mut1217,mut1238,mut1242,mut1255,mut1383,mut1386,mut1392,mut1395,mut1424,mut1451,mut1453,mut1454,mut1457,mut1459,mut1460,mut1473,mut1474,mut1477,mut1480,mut1482,mut1484,mut1485,mut1489,mut1490,mut1571,mut1635,mut1644,mut1816,mut1832,mut1847,mut1877
6	1	mut20,mut67,mut119,mut159,mut172,mut177,mut193,mut233,mut236,mut239,mut305,mut355,mut406,mut418,mut425,mut489,mut510,mut551,mut570,mut572,mut605,mut619,mut635,mut639,mut700,mut715,mut747,mut753,mut848,mut927,mut975,mut984,mut1020,mut1043,mut1069,mut1078,mut1136,mut1148,mut1159,mut1167,mut1183,mut1186,mut1195,mut1219,mut1225,mut1236,mut1240,mut1244,mut1259,mut1268,mut1281,mut1297,mut1338,mut1343,mut1345,mut1353,mut1356,mut1370,mut1391,mut1439,mut1495,mut1497,mut1531,mut1543,mut1552,mut1563,mut1611,mut1631,mut1671,mut1684,mut1708,mut1773,mut1817,mut1830
3	6	mut25,mut37,mut40,mut46,mut61,mut72,mut80,mut87,mut89,mut95,mut117,mut118,mut137,mut140,mut143,mut152,mut156,mut164,mut167,mut170,mut173,mut206,mut238,mut249,mut250,mut259,mut266,mut274,mut275,mut276,mut278,mut282,mut287,mut293,mut296,mut306,mut320,mut327,mut338,mut353,mut359,mut361,mut362,mut366,mut367,mut394,mut421,mut429,mut435,mut439,mut446,mut452,mut454,mut473,mut477,mut493,mut498,mut504,mut521,mut534,mut545,mut550,mut589,mut606,mut614,mut615,mut622,mut637,mut641,mut647,mut648,mut651,mut668,mut684,mut712,mut717,mut724,mut735,mut737,mut752,mut758,mut765,mut769,mut771,mut782,mut789,mut793,mut807,mut816,mut820,mut827,mut828,mut916,mut965,mut987,mut993,mut998,mut1005,mut1014,mut1021,mut1028,mut1029,mut1031,mut1035,mut1047,mut1053,mut1058,mut1066,mut1080,mut1089,mut1095,mut1098,mut1111,mut1223,mut1229,mut1233,mut1239,mut1241,mut1243,mut1245,mut1265,mut1273,mut1310,mut1311,mut1313,mut1324,mut1329,mut1331,mut1335,mut1360,mut1373,mut1375,mut1384,mut1385,mut1404,mut1409,mut1410,mut1425,mut1428,mut1430,mut1434,mut1436,mut1437,mut1444,mut1452,mut1463,mut1471,mut1481,mut1483,mut1492,mut1523,mut1530,mut1533,mut1540,mut1545,mut1600,mut1606,mut1612,mut1622,mut1626,mut1639,mut1640,mut1654,mut1656,mut1666,mut1668,mut1669,mut1686,mut1691,mut1695,mut1696,mut1701,mut1709,mut1719,mut1730,mut1737,mut1753,mut1759,mut1774,mut1782,mut1794,mut1795,mut1800,mut1802,mut1818,mut1878,mut1888
7	3	mut33,mut49,mut64,mut97,mut107,mut112,mut113,mut123,mut128,mut131,mut138,mut153,mut162,mut166,mut180,mut224,mut262,mut331,mut335,mut339,mut398,mut414,mut431,mut462,mut480,mut484,mut629,mut671,mut721,mut722,mut779,mut792,mut796,mut826,mut835,mut925,mut937,mut956,mut970,mut1006,mut1079,mut1143,mut1154,mut1189,mut1193,mut1203,mut1213,mut1256,mut1263,mut1282,mut1349,mut1371,mut1377,mut1390,mut1419,mut1441,mut1469,mut1526,mut1618,mut1630,mut1633,mut1694,mut1758,mut1779,mut1829,mut1869,mut1885
8	2	mut271,mut279,mut291,mut307,mut314,mut323,mut324,mut328,mut334,mut340,mut348,mut390,mut393,mut400,mut542,mut547,mut575,mut579,mut741,mut749,mut750,mut754,mut756,mut795,mut852,mut865,mut870,mut872,mut882,mut896,mut898,mut902,mut903,mut904,mut917,mut918,mut1064,mut1068,mut1090,mut1156,mut1175,mut1187,mut1198,mut1210,mut1417,mut1418,mut1420,mut1510,mut1661,mut1678,mut1687,mut1725,mut1765,mut1771,mut1781,mut1783,mut1784,mut1785,mut1820,mut1828,mut1843
9	7	mut9,mut21,mut66,mut76,mut83,mut103,mut127,mut174,mut248,mut267,mut356,mut523,mut585,mut683,mut686,mut761,mut772,mut773,mut781,mut788,mut829,mut831,mut834,mut886,mut931,mut1045,mut1105,mut1119,mut1132,mut1290,mut1325,mut1368,mut1376,mut1389,mut1465,mut1579,mut1588,mut1608,mut1645,mut1704,mut1739,mut1786,mut1788,mut1797,mut1806,mut1831,mut1865,mut1867
10	9	mut1,mut121,mut148,mut226,mut255,mut273,mut312,mut347,mut350,mut354,mut404,mut466,mut483,mut492,mut501,mut532,mut533,mut536,mut540,mut559,mut576,mut577,mut594,mut595,mut691,mut743,mut751,mut854,mut944,mut957,mut982,mut1071,mut1220,mut1488,mut1564,mut1568,mut1637,mut1650,mut1698,mut1756,mut1793,mut1805
