node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut2,mut4,mut8,mut11,mut12,mut13,mut14,mut16,mut17,mut20,mut21,mut23,mut24,mut25,mut26,mut27,mut28,mut29,mut30,mut31,mut33,mut36,mut38,mut39,mut42,mut43,mut44,mut46,mut48,mut49,mut50,mut51,mut53,mut54,mut55,mut59,mut60,mut61,mut62,mut64,mut65,mut67,mut69,mut70,mut75,mut78,mut80,mut81,mut83,mut86,mut87,mut90,mut91,mut92,mut93,mut94,mut95,mut96,mut98,mut104,mut105,mut108,mut114,mut120,mut121,mut125,mut126,mut127,mut128,mut130,mut132,mut134,mut136,mut139,mut140,mut141,mut146,mut149,mut153,mut157,mut160,mut161,mut162,mut164,mut165,mut166,mut169,mut170,mut172,mut173,mut174,mut175,mut176,mut178,mut181,mut182,mut185,mut187,mut189,mut190,mut191,mut193,mut194,mut195,mut198,mut199,mut200,mut204,mut206,mut207,mut208,mut210,mut211,mut212,mut213,mut214,mut215,mut217,mut219,mut220,mut221,mut222,mut225,mut226,mut227,mut228,mut229,mut230,mut232,mut233,mut234,mut236,mut240,mut241,mut243,mut244,mut245,mut246,mut248,mut249,mut250,mut252,mut254,mut259,mut261,mut263,mut265,mut271,mut272,mut273,mut274,mut275,mut276,mut280,mut283,mut284,mut286,mut287,mut291,mut292,mut293,mut294,mut296,mut297,mut298,mut301,mut302,mut305,mut306,mut307,mut308,mut310,mut311,mut315,mut316,mut318,mut319,mut322,mut323,mut325,mut327,mut328,mut329,mut331,mut333,mut334,mut336,mut340,mut342,mut343,mut346,mut347,mut348,mut350,mut351,mut352,mut354,mut356,mut358,mut359,mut362,mut363,mut364,mut365,mut366,mut367,mut370,mut372,mut374,mut375,mut376,mut380,mut381,mut382,mut383,mut384,mut386,mut387,mut388,mut389,mut391,mut393,mut394,mut395,mut398,mut399,mut400,mut401,mut402,mut403,mut404,mut405,mut407,mut408,mut410,mut411,mut412,mut419,mut420,mut421,mut422,mut427,mut430,mut435,mut437,mut438,mut440,mut442,mut443,mut444,mut446,mut447,mut448,mut450,mut451,mut453,mut454,mut455,mut457,mut458,mut462,mut464,mut466,mut472,mut473,mut474,mut475,mut476,mut477,mut478,mut479,mut480,mut481,mut483,mut484,mut485,mut487,mut488,mut489,mut490,mut492,mut493,mut494,mut497,mut499,mut500,mut501,mut502,mut504,mut505,mut506,mut507,mut508,mut510,mut511,mut512,mut513,mut514,mut517,mut520,mut521,mut523,mut524,mut525,mut527,mut528,mut529,mut530,mut531,mut532,mut533,mut534,mut535,mut539,mut540,mut542,mut543,mut544,mut546,mut547,mut548,mut550,mut552,mut554,mut555,mut556,mut557,mut558,mut559,mut560,mut561,mut562,mut563,mut564,mut565,mut566,mut568,mut569,mut572,mut574,mut575,mut576,mut577,mut580,mut581,mut582,mut583,mut585,mut586,mut587,mut588,mut589,mut590,mut592,mut594,mut596,mut597,mut599,mut600,mut601,mut608,mut609,mut611,mut612,mut613,mut614,mut615,mut619,mut622,mut623,mut626,mut627,mut628,mut630,mut631,mut632,mut636,mut639,mut640,mut641,mut645,mut646,mut648,mut649,mut650,mut652,mut653,mut655,mut656,mut657,mut659,mut661,mut663,mut665,mut667,mut669,mut670,mut671,mut672,mut673,mut674,mut676,mut677,mut678,mut679,mut680,mut681,mut682,mut683,mut684,mut687,mut688,mut689,mut690,mut694,mut695,mut696,mut697,mut698,mut699,mut700,mut701,mut702,mut704,mut705,mut709,mut710,mut711,mut712,mut713,mut716,mut717,mut718,mut719,mut721,mut723,mut724,mut726,mut728,mut729,mut730,mut731,mut732,mut733,mut734,mut737,mut738,mut739,mut740,mut744,mut746,mut748,mut750,mut753,mut754,mut755,mut757,mut758,mut759,mut761,mut762,mut763,mut765,mut766,mut769,mut771,mut772,mut773,mut777,mut779,mut780,mut781,mut783,mut784,mut790,mut791,mut793,mut794,mut795,mut796,mut797,mut798,mut799,mut801,mut803,mut804,mut806,mut807,mut808,mut811,mut818,mut819,mut820,mut821,mut822,mut823,mut824,mut825,mut827,mut829,mut831,mut832,mut833,mut834,mut835,mut836,mut840,mut841,mut842,mut843,mut845,mut846,mut847,mut848,mut850,mut851,mut852,mut853,mut854,mut855,mut856,mut858,mut859,mut860,mut862,mut863,mut865,mut866,mut870,mut871,mut872,mut873,mut874,mut875,mut876,mut877,mut880,mut881,mut888,mut890,mut891,mut892,mut895,mut896,mut897,mut898,mut900,mut901,mut902,mut903,mut904,mut905,mut906,mut907,mut908,mut910,mut911,mut912,mut913,mut914,mut916,mut917,mut918,mut919,mut920,mut921,mut923,mut924,mut926,mut927,mut929,mut930,mut931,mut933,mut934,mut935,mut936,mut937,mut939,mut940,mut941,mut942,mut943,mut945,mut946,mut949,mut950,mut952,mut953,mut954,mut958,mut959,mut963,mut966,mut969,mut970,mut971,mut973,mut974,mut976,mut978,mut980,mut984,mut986,mut987,mut988,mut989,mut990,mut991,mut993,mut994,mut995,mut996,mut998,mut999,mut1002,mut1003,mut1004,mut1005,mut1006,mut1007,mut1010,mut1011,mut1012,mut1013,mut1015,mut1017,mut1018,mut1019,mut1020,mut1021,mut1023,mut1024,mut1025,mut1027,mut1033,mut1034,mut1038,mut1039,mut1041,mut1042,mut1044,mut1046,mut1048,mut1049,mut1052,mut1053,mut1054,mut1055,mut1058,mut1060,mut1061,mut1062,mut1063,mut1064,mut1066,mut1067,mut1068,mut1071,mut1072,mut1073,mut1075,mut1076,mut1077,mut1079,mut1080,mut1081,mut1082,mut1084,mut1085,mut1088,mut1089,mut1090,mut1091,mut1094,mut1097,mut1098,mut1099,mut1101,mut1102,mut1104,mut1107,mut1109,mut1110,mut1111,mut1112,mut1113,mut1115,mut1116,mut1117,mut1118,mut1120,mut1123,mut1124,mut1128,mut1129,mut1131,mut1132,mut1134,mut1135,mut1136,mut1137,mut1140,mut1148,mut1151,mut1152,mut1154,mut1155,mut1156,mut1159,mut1161,mut1162,mut1164,mut1165,mut1166,mut1167,mut1168,mut1172,mut1173,mut1174,mut1175,mut1178,mut1179,mut1182,mut1183,mut1184,mut1185,mut1186,mut1188,mut1192,mut1193,mut1195,mut1196,mut1197,mut1199,mut1200,mut1202,mut1203,mut1204,mut1205,mut1206,mut1210,mut1211,mut1214,mut1216,mut1218,mut1219,mut1220,mut1221,mut1222,mut1223,mut1224,mut1225,mut1226,mut1227,mut1231,mut1232,mut1235,mut1236,mut1237,mut1238,mut1239,mut1244,mut1245,mut1246,mut1247,mut1249,mut1250,mut1252,mut1254,mut1255,mut1257,mut1258,mut1260,mut1261,mut1262,mut1263,mut1264,mut1265,mut1267,mut1269,mut1270,mut1272,mut1273,mut1274,mut1275,mut1278,mut1279,mut1280,mut1281,mut1282,mut1285,mut1286,mut1287,mut1288,mut1292,mut1296,mut1297,mut1298,mut1299,mut1300,mut1301,mut1302,mut1303,mut1305,mut1306,mut1307,mut1308,mut1310,mut1312,mut1313,mut1314,mut1315,mut1316,mut1317,mut1318,mut1319,mut1320,mut1321,mut1323,mut1324,mut1325,mut1326,mut1329,mut1330,mut1331,mut1332,mut1333,mut1335,mut1337,mut1338,mut1340,mut1344,mut1346,mut1347,mut1350,mut1351,mut1352,mut1354,mut1355,mut1356,mut1357,mut1358,mut1359,mut1360,mut1362,mut1364,mut1365,mut1368,mut1369,mut1370,mut1371,mut1372,mut1373,mut1375,mut1378,mut1379,mut1380,mut1382,mut1383,mut1384,mut1385,mut1386,mut1387,mut1390,mut1393,mut1394,mut1395,mut1396,mut1397,mut1399,mut1400,mut1401,mut1403,mut1404,mut1405,mut1406,mut1408,mut1409,mut1410,mut1411,mut1415,mut1418,mut1420,mut1421,mut1422,mut1424,mut1428,mut1430,mut1431,mut1433,mut1435,mut1437,mut1438,mut1439,mut1440,mut1441,mut1442,mut1443,mut1444,mut1445,mut1446,mut1447,mut1448,mut1450,mut1453,mut1454,mut1459,mut1460,mut1461,mut1463,mut1464,mut1466,mut1468,mut1469,mut1470,mut1472,mut1473
2	1	mut1,mut6,mut7,mut9,mut18,mut19,mut22,mut32,mut37,mut52,mut58,mut73,mut88,mut103,mut106,mut111,mut117,mut118,mut135,mut142,mut144,mut145,mut148,mut156,mut158,mut183,mut216,mut218,mut223,mut235,mut237,mut247,mut255,mut262,mut266,mut269,mut279,mut282,mut290,mut300,mut303,mut317,mut320,mut324,mut330,mut332,mut345,mut355,mut368,mut378,mut379,mut385,mut396,mut409,mut414,mut416,mut417,mut424,mut425,mut428,mut433,mut439,mut463,mut469,mut491,mut496,mut516,mut519,mut551,mut584,mut595,mut617,mut620,mut634,mut666,mut707,mut715,mut727,mut741,mut752,mut770,mut785,mut805,mut812,mut814,mut837,mut839,mut928,mut944,mut960,mut961,mut962,mut981,mut982,mut992,mut1001,mut1008,mut1009,mut1022,mut1026,mut1028,mut1029,mut1030,mut1031,mut1035,mut1036,mut1040,mut1045,mut1047,mut1057,mut1069,mut1070,mut1083,mut1103,mut1126,mut1143,mut1144,mut1146,mut1147,mut1150,mut1157,mut1171,mut1176,mut1177,mut1180,mut1181,mut1187,mut1198,mut1233,mut1271,mut1289,mut1290,mut1294,mut1311,mut1348,mut1374,mut1377,mut1381,mut1388,mut1391,mut1416,mut1423,mut1471
8	2	mut57,mut101,mut123,mut155,mut177,mut192,mut201,mut209,mut299,mut312,mut369,mut434,mut441,mut471,mut503,mut515,mut578,mut878,mut883,mut886,mut977,mut1014,mut1056,mut1106,mut1153,mut1169,mut1228,mut1234,mut1341,mut1413,mut1451
11	1	mut5,mut168,mut251,mut518,mut545,mut607,mut767,mut884,mut889,mut968,mut1000,mut1093,mut1096,mut1119,mut1127,mut1139,mut1158,mut1217,mut1295,mut1414,mut1432,mut1449,mut1456
13	1	mut77,mut196,mut197,mut224,mut267,mut281,mut314,mut321,mut326,mut341,mut357,mut413,mut593,mut616,mut647,mut747,mut965,mut967,mut1050,mut1065,mut1194,mut1229
14	8	mut68,mut159,mut180,mut264,mut377,mut445,mut526,mut602,mut604,mut742,mut743,mut756,mut861,mut899,mut955,mut1149,mut1208,mut1209,mut1429,mut1474
16	ROOT	mut10,mut76,mut188,mut256,mut309,mut373,mut495,mut567,mut598,mut664,mut668,mut751,mut893,mut1095,mut1142,mut1259,mut1367,mut1467
18	ROOT	mut84,mut102,mut171,mut277,mut278,mut288,mut449,mut605,mut642,mut725,mut838,mut925,mut1145,mut1256,mut1465
23	ROOT	mut186,mut432,mut456,mut465,mut736,mut909,mut956,mut975,mut1291,mut1343,mut1345,mut1363,mut1402
