node_id	parent_id	mutations
ROOT	None	
1	ROOT	mut1,mut2,mut3,mut4,mut5,mut6,mut7,mut8,mut11,mut13,mut14,mut15,mut18,mut19,mut20,mut23,mut24,mut25,mut26,mut27,mut28,mut30,mut31,mut32,mut33,mut34,mut35,mut37,mut38,mut39,mut40,mut41,mut42,mut45,mut46,mut47,mut48,mut49,mut50,mut51,mut52,mut54,mut56,mut58,mut59,mut60,mut61,mut64,mut65,mut67,mut68,mut69,mut70,mut71,mut72,mut75,mut76,mut77,mut78,mut79,mut80,mut81,mut82,mut83,mut86,mut87,mut88,mut89,mut91,mut92,mut93,mut94,mut95,mut96,mut97,mut98,mut99,mut100,mut101,mut102,mut103,mut104,mut106,mut107,mut109,mut114,mut115,mut116,mut117,mut118,mut119,mut120,mut121,mut122,mut123,mut124,mut125,mut126,mut127,mut128,mut131,mut132,mut133,mut134,mut135,mut136,mut137,mut138,mut139,mut140,mut141,mut142,mut145,mut147,mut148,mut149,mut151,mut152,mut153,mut154,mut155,mut156,mut158,mut161,mut162,mut163,mut166,mut167,mut168,mut169,mut170,mut171,mut174,mut177,mut178,mut179,mut180,mut182,mut184,mut185,mut188,mut190,mut192,mut194,mut195,mut196,mut197,mut198,mut199,mut200,mut201,mut202,mut204,mut205,mut206,mut207,mut208,mut209,mut211,mut212,mut214,mut215,mut216,mut217,mut218,mut221,mut222,mut223,mut225,mut227,mut228,mut229,mut231,mut232,mut234,mut235,mut237,mut238,mut239,mut240,mut241,mut242,mut243,mut244,mut246,mut248,mut251,mut252,mut253,mut256,mut257,mut260,mut261,mut264,mut266,mut268,mut269,mut270,mut271,mut272,mut273,mut275,mut276,mut277,mut278,mut279,mut280,mut282,mut284,mut287,mut288,mut289,mut293,mut294,mut295,mut296,mut297,mut298,mut299,mut300,mut301,mut302,mut303,mut304,mut305,mut306,mut307,mut310,mut311,mut312,mut313,mut314,mut315,mut317,mut318,mut320,mut322,mut323,mut324,mut325,mut326,mut329,mut330,mut331,mut333,mut334,mut335,mut336,mut337,mut339,mut341,mut342,mut343,mut344,mut346,mut349,mut351,mut352,mut353,mut355,mut356,mut357,mut358,mut359,mut360,mut361,mut362,mut363,mut365,mut367,mut368,mut369,mut370,mut372,mut373,mut374,mut376,mut379,mut380,mut381,mut382,mut384,mut386,mut387,mut388,mut389,mut390,mut391,mut393,mut395,mut398,mut399,mut400,mut401,mut402,mut403,mut405,mut406,mut407,mut408,mut410,mut411,mut412,mut413,mut415,mut416,mut417,mut418,mut420,mut421,mut422,mut423,mut424,mut426,mut428,mut429,mut430,mut431,mut433,mut434,mut435,mut436,mut437,mut438,mut439,mut440,mut443,mut444,mut445,mut446,mut447,mut448,mut449,mut450,mut451,mut453,mut454,mut455,mut456,mut457,mut458,mut462,mut464,mut465,mut466,mut467,mut468,mut469,mut470,mut471,mut476,mut477,mut478,mut483,mut484,mut485,mut487,mut488,mut489,mut491,mut492,mut493,mut494,mut495,mut496,mut497,mut498,mut499,mut500,mut503,mut504,mut505,mut506,mut507,mut509,mut510,mut512,mut513,mut515,mut516,mut518,mut519,mut522,mut523,mut524,mut525,mut526,mut527,mut529,mut530,mut532,mut533,mut535,mut536,mut537,mut538,mut539,mut540,mut541,mut542,mut543,mut544,mut545,mut546,mut547,mut548,mut550,mut552,mut553,mut554,mut555,mut556,mut557,mut558,mut561,mut564,mut565,mut566,mut568,mut569,mut570,mut571,mut572,mut575,mut576,mut579,mut580,mut581,mut582,mut583,mut584,mut585,mut587,mut588,mut590,mut592,mut593,mut594,mut596,mut597,mut598,mut600,mut601,mut602,mut603,mut604,mut605,mut606,mut607,mut608,mut609,mut610,mut611,mut612,mut613,mut614,mut615,mut616,mut619,mut621,mut622,mut623,mut624,mut625,mut627,mut628,mut629,mut630,mut631,mut632,mut633,mut634,mut635,mut638,mut641,mut642,mut643,mut644,mut645,mut648,mut649,mut650,mut651,mut652,mut653,mut655,mut657,mut658,mut659,mut660,mut661,mut662,mut663,mut664,mut665,mut667,mut669,mut671,mut672
5	1	mut36,mut55,mut62,mut63,mut73,mut74,mut113,mut191,mut213,mut274,mut425,mut460,mut479,mut508,mut511,mut674
8	1	mut0,mut21,mut44,mut108,mut160,mut186,mut245,mut459,mut521,mut534,mut620
4	8	mut9,mut12,mut16,mut29,mut57,mut66,mut111,mut112,mut143,mut150,mut157,mut172,mut176,mut189,mut210,mut219,mut220,mut247,mut281,mut283,mut290,mut319,mut321,mut340,mut345,mut347,mut348,mut377,mut378,mut394,mut397,mut414,mut419,mut441,mut473,mut482,mut490,mut501,mut502,mut514,mut517,mut528,mut586,mut589,mut591,mut595,mut636,mut637,mut646,mut654
2	5	mut17,mut22,mut53,mut84,mut110,mut129,mut130,mut144,mut159,mut175,mut183,mut187,mut193,mut203,mut226,mut230,mut236,mut249,mut250,mut254,mut255,mut259,mut262,mut265,mut267,mut286,mut291,mut309,mut316,mut332,mut338,mut350,mut354,mut371,mut375,mut383,mut392,mut404,mut427,mut432,mut442,mut452,mut463,mut472,mut480,mut481,mut486,mut549,mut559,mut562,mut563,mut567,mut573,mut577,mut599,mut617,mut618,mut626,mut639,mut640,mut666,mut668,mut670,mut673
6	5	mut10,mut85,mut90,mut146,mut164,mut165,mut173,mut258,mut263,mut308,mut385,mut396,mut461,mut520
7	4	mut43,mut105,mut181,mut224,mut285,mut292,mut328,mut364,mut366,mut409,mut475,mut551,mut574
9	5	mut233,mut327,mut474,mut531,mut560,mut578,mut647,mut656
