node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut1,mut8,mut10,mut11,mut18,mut19,mut20,mut21,mut24,mut31,mut37,mut43,mut45,mut51,mut52,mut64,mut65,mut67,mut69,mut70,mut77,mut80,mut81,mut82,mut85,mut88,mut90,mut91,mut94,mut100,mut101,mut107,mut111,mut112,mut117,mut122,mut131,mut138,mut139,mut140,mut145,mut150,mut152,mut153,mut154,mut158,mut160,mut164,mut166,mut168,mut175,mut179,mut181,mut183,mut184,mut194,mut198,mut201,mut204,mut205,mut206,mut209,mut212,mut213,mut224,mut227,mut230,mut236,mut240,mut241,mut250,mut253,mut259,mut261,mut265,mut268,mut272,mut274,mut279,mut284,mut287,mut289,mut291,mut294,mut299,mut300,mut307,mut309,mut311,mut316,mut317,mut320,mut322,mut327,mut329,mut336,mut337,mut346,mut353,mut355,mut358,mut359,mut362,mut365,mut375,mut376,mut383,mut384,mut386,mut388,mut389,mut398,mut399,mut402,mut406,mut408,mut409,mut411,mut413,mut415,mut418,mut425,mut429,mut433,mut435,mut436,mut440,mut443,mut451,mut457,mut461,mut463,mut464,mut465,mut466,mut469,mut471,mut472,mut479,mut484,mut486,mut491,mut499,mut501,mut503,mut506,mut511,mut513
2	ROOT	mut12,mut30,mut36,mut40,mut44,mut49,mut53,mut60,mut66,mut72,mut92,mut95,mut136,mut146,mut156,mut190,mut208,mut215,mut216,mut222,mut233,mut237,mut242,mut257,mut263,mut292,mut295,mut301,mut305,mut315,mut325,mut326,mut331,mut332,mut341,mut342,mut351,mut352,mut363,mut371,mut424,mut427,mut437,mut445,mut446,mut448,mut449,mut456,mut460,mut473,mut481,mut487,mut490,mut497,mut502,mut504,mut515,mut517
3	ROOT	mut25,mut42,mut48,mut78,mut106,mut108,mut118,mut129,mut144,mut195,mut199,mut217,mut220,mut221,mut234,mut269,mut273,mut281,mut282,mut283,mut308,mut328,mut347,mut370,mut379,mut441,mut450,mut454,mut455,mut476,mut482,mut500,mut509
4	ROOT	mut0,mut16,mut59,mut84,mut87,mut134,mut149,mut155,mut196,mut231,mut235,mut246,mut258,mut275,mut276,mut285,mut298,mut304,mut350,mut366,mut373,mut374,mut381,mut397,mut404,mut405,mut430,mut477
5	ROOT	mut5,mut39,mut46,mut55,mut63,mut98,mut99,mut113,mut120,mut130,mut214,mut251,mut260,mut262,mut264,mut270,mut290,mut296,mut303,mut324,mut395,mut428,mut493,mut505
6	1	mut2,mut7,mut17,mut27,mut83,mut103,mut174,mut177,mut185,mut197,mut200,mut207,mut210,mut228,mut280,mut319,mut338,mut345,mut361,mut385,mut432,mut514
7	4	mut32,mut58,mut71,mut105,mut133,mut167,mut170,mut202,mut226,mut232,mut238,mut286,mut288,mut306,mut372,mut382,mut400,mut419,mut439,mut474,mut508
8	1	mut14,mut29,mut34,mut56,mut57,mut102,mut219,mut243,mut245,mut247,mut293,mut348,mut364,mut377,mut387,mut394,mut410,mut417,mut442,mut485
9	1	mut26,mut110,mut123,mut143,mut148,mut271,mut278,mut297,mut302,mut321,mut340,mut367,mut368,mut396,mut421,mut426,mut458,mut462,mut495
10	1	mut6,mut22,mut38,mut114,mut125,mut128,mut141,mut151,mut171,mut180,mut225,mut229,mut249,mut277,mut434,mut510
11	1	mut41,mut61,mut79,mut116,mut142,mut159,mut178,mut189,mut191,mut252,mut267,mut323,mut420,mut423,mut447
12	1	mut54,mut74,mut86,mut93,mut163,mut244,mut333,mut380,mut403,mut459,mut467,mut483,mut492
13	ROOT	mut9,mut248,mut313,mut314,mut335,mut343,mut378,mut393,mut407,mut452,mut488
14	6	mut73,mut109,mut161,mut172,mut330,mut391,mut431,mut453,mut498
15	1	mut169,mut211,mut312,mut339,mut349,mut414,mut438,mut489
16	ROOT	mut23,mut35,mut182,mut256,mut390,mut392,mut512
17	ROOT	mut13,mut15,mut62,mut119,mut162,mut186,mut310
18	1	mut28,mut115,mut187,mut218,mut344,mut369,mut416
19	ROOT	mut47,mut121,mut127,mut132,mut255,mut356,mut494
20	1	mut3,mut68,mut96,mut135,mut468,mut475
21	ROOT	mut4,mut157,mut173,mut193,mut203,mut360
22	1	mut33,mut124,mut126,mut176,mut480,mut507
23	4	mut50,mut75,mut192,mut223,mut318,mut334
24	1	mut76,mut97,mut165,mut412,mut444,mut470
26	6	mut89,mut137,mut147,mut188,mut401
27	1	mut266,mut354,mut357,mut422,mut496
28	27	mut104,mut239,mut254,mut478,mut516
