node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut1,mut2,mut3,mut4,mut5,mut6,mut7,mut8,mut9,mut10,mut13,mut14,mut17,mut18,mut19,mut20,mut22,mut23,mut24,mut25,mut28,mut29,mut30,mut31,mut33,mut34,mut35,mut38,mut42,mut43,mut44,mut45,mut46,mut47,mut48,mut50,mut51,mut53,mut54,mut55,mut56,mut57,mut58,mut59,mut61,mut62,mut63,mut64,mut65,mut66,mut68,mut69,mut70,mut72,mut74,mut75,mut78,mut80,mut81,mut82,mut83,mut84,mut86,mut88,mut89,mut90,mut92,mut93,mut94,mut95,mut96,mut99,mut101,mut102,mut103,mut104,mut105,mut106,mut107,mut108,mut109,mut111,mut113,mut115,mut117,mut121,mut122,mut123,mut124,mut126,mut127,mut128,mut129,mut131,mut132,mut133,mut135,mut136,mut139,mut140,mut141,mut142,mut143,mut145,mut146,mut148,mut149,mut150,mut151,mut152,mut154,mut155,mut156,mut157,mut159,mut162,mut164,mut166,mut167,mut168,mut169,mut170,mut171,mut174,mut175,mut176,mut177,mut178,mut179,mut184,mut185,mut186,mut188,mut189,mut190,mut191,mut193,mut195,mut196,mut197,mut198,mut202,mut203,mut206,mut207,mut208,mut209,mut210,mut211,mut214,mut218,mut219,mut220,mut222,mut223,mut224,mut225,mut227,mut228,mut229,mut230,mut231,mut232,mut233,mut234,mut235,mut236,mut237,mut238,mut239,mut242,mut245,mut246,mut247,mut249,mut250,mut251,mut252,mut253,mut255,mut256,mut258,mut259,mut261,mut264,mut265,mut266,mut267,mut268,mut269,mut272,mut273,mut274,mut275,mut276,mut278,mut279,mut282,mut283,mut284,mut285,mut286,mut287,mut288,mut290,mut291,mut292,mut293,mut294,mut295,mut296,mut301,mut302,mut303,mut304,mut305,mut306,mut308,mut312,mut314,mut315,mut316,mut317,mut318,mut319,mut320,mut321,mut322,mut323,mut326,mut327,mut329,mut330,mut332,mut338,mut339,mut340,mut342,mut345,mut346,mut347,mut348,mut349,mut350,mut352,mut353,mut354,mut355,mut357,mut359,mut360,mut362,mut363,mut365,mut367,mut368,mut369,mut370,mut371,mut374,mut375,mut376,mut377,mut378,mut379,mut381,mut383,mut386,mut388,mut389,mut390,mut391,mut393,mut394,mut395,mut397,mut398,mut399,mut402,mut403,mut404,mut407,mut408,mut409,mut410,mut411,mut412,mut413,mut414,mut417,mut418,mut420,mut421,mut422,mut423,mut424,mut425,mut427,mut428,mut430,mut434,mut435,mut436,mut437,mut439,mut441,mut443,mut444,mut446,mut447,mut448,mut449,mut450,mut452,mut453,mut454,mut456,mut457,mut462,mut463,mut464,mut466,mut468,mut469,mut471,mut473,mut475,mut477,mut478,mut480,mut482,mut483,mut484,mut485,mut486,mut487,mut491,mut492,mut494,mut496,mut500,mut502,mut503,mut507,mut508,mut511,mut513,mut514,mut515,mut517,mut518,mut519,mut520,mut521,mut522,mut523,mut524,mut525,mut527,mut528
2	1	mut0,mut15,mut36,mut40,mut41,mut73,mut77,mut97,mut118,mut119,mut120,mut125,mut137,mut138,mut144,mut158,mut161,mut173,mut194,mut199,mut200,mut201,mut204,mut205,mut215,mut217,mut243,mut260,mut277,mut280,mut281,mut307,mut309,mut324,mut325,mut334,mut336,mut337,mut341,mut343,mut351,mut382,mut384,mut387,mut426,mut429,mut431,mut432,mut433,mut458,mut459,mut461,mut467,mut489,mut490,mut495,mut497,mut498,mut506,mut509,mut510,mut516
3	ROOT	mut11,mut32,mut49,mut85,mut98,mut147,mut172,mut182,mut183,mut212,mut240,mut248,mut262,mut270,mut289,mut298,mut299,mut310,mut313,mut331,mut333,mut335,mut372,mut385,mut405,mut438,mut440,mut451,mut470,mut476,mut479,mut481,mut526
6	2	mut21,mut39,mut60,mut91,mut163,mut165,mut192,mut221,mut244,mut358,mut400,mut401
7	1	mut16,mut27,mut67,mut100,mut116,mut344,mut361,mut364,mut366,mut472,mut505
8	1	mut26,mut114,mut134,mut153,mut328,mut392,mut415,mut442,mut499
9	1	mut37,mut254,mut257,mut271,mut300,mut356,mut406,mut419
10	1	mut87,mut112,mut187,mut297,mut416,mut455,mut460,mut488
11	ROOT	mut12,mut76,mut110,mut180,mut396,mut445,mut465
13	ROOT	mut52,mut216,mut241,mut311,mut474,mut493,mut512
12	13	mut71,mut79,mut160,mut181,mut226,mut373,mut501
14	ROOT	mut130,mut213,mut263,mut380,mut504
