node_id	parent_id	mutations
ROOT	ROOT	
1	ROOT	mut0,mut2,mut3,mut5,mut6,mut8,mut11,mut13,mut15,mut17,mut18,mut19,mut20,mut24,mut25,mut26,mut27,mut29,mut30,mut31,mut32,mut33,mut34,mut35,mut36,mut37,mut38,mut39,mut40,mut41,mut42,mut43,mut44,mut45,mut46,mut47,mut48,mut49,mut51,mut53,mut54,mut55,mut56,mut57,mut59,mut60,mut61,mut62,mut64,mut65,mut66,mut67,mut69,mut71,mut72,mut73,mut74,mut75,mut76,mut77,mut78,mut79,mut80,mut81,mut82,mut84,mut86,mut87,mut89,mut90,mut91,mut93,mut95,mut96,mut97,mut98,mut99,mut100,mut101,mut102,mut103,mut105,mut106,mut107,mut108,mut109,mut110,mut111,mut112,mut113,mut114,mut115,mut116,mut117,mut118,mut119,mut121,mut123,mut124,mut125,mut126,mut127,mut128,mut129,mut132,mut133,mut134,mut135,mut138,mut139,mut140,mut141,mut142,mut143,mut144,mut145,mut146,mut147,mut148,mut149,mut150,mut151,mut153,mut154,mut155,mut156,mut157,mut162,mut163,mut165,mut169,mut170,mut171,mut172,mut174,mut175,mut178,mut179,mut184,mut186,mut187,mut196,mut197,mut198,mut199,mut200,mut203,mut205,mut207,mut208,mut209,mut211,mut213,mut214,mut215,mut216,mut217,mut218,mut219,mut220,mut221,mut223,mut225,mut226,mut227,mut228,mut229,mut230,mut232,mut233,mut234,mut235,mut238,mut241,mut242,mut243,mut245,mut246,mut247,mut249,mut250,mut251,mut252,mut253,mut254,mut257,mut260,mut261,mut265,mut267,mut268,mut269,mut270,mut271,mut272,mut273,mut274,mut275,mut276,mut277,mut278,mut279,mut280,mut281,mut282,mut283,mut284,mut286,mut287,mut288,mut290,mut291,mut292,mut293,mut294,mut295,mut296,mut297,mut298,mut299,mut300,mut301,mut302,mut303,mut304,mut305,mut306,mut307,mut309,mut310,mut312,mut313,mut314,mut315,mut316,mut318,mut319,mut320,mut324,mut325,mut326,mut327,mut328,mut329,mut330,mut331,mut332,mut333,mut334,mut335,mut336,mut338,mut339,mut342,mut344,mut345,mut346,mut347,mut348,mut349,mut351,mut352,mut353,mut354,mut355,mut356,mut357,mut358,mut359,mut360,mut361,mut362,mut363,mut364,mut366,mut367,mut369,mut370,mut371,mut372,mut374,mut375,mut377,mut378,mut379,mut380,mut382,mut383,mut384,mut386,mut387,mut389,mut390,mut392,mut394,mut395,mut396,mut397,mut398,mut400,mut401,mut402,mut406,mut407,mut408,mut410,mut411,mut412,mut413,mut415,mut421,mut423,mut428,mut429,mut430,mut432,mut433,mut439,mut440,mut441,mut442,mut443,mut445,mut448,mut449,mut450,mut453,mut454,mut455,mut456,mut458,mut459,mut462,mut464,mut465,mut466,mut467,mut468,mut469,mut471,mut472,mut473,mut475,mut476,mut478,mut480,mut481,mut482,mut483,mut484,mut485,mut486,mut488,mut490,mut491,mut492,mut493,mut494,mut495,mut496,mut497,mut498,mut499,mut501,mut502,mut505,mut506,mut507,mut513,mut515,mut516,mut518,mut520,mut521,mut522,mut523,mut524,mut525,mut526,mut529,mut530,mut531,mut532,mut534,mut535,mut536,mut537,mut541,mut542,mut544,mut546,mut547,mut549,mut550,mut553,mut554,mut555,mut556,mut557,mut558,mut559,mut562,mut563,mut565,mut567,mut570,mut571,mut572,mut573,mut577,mut578,mut579,mut580,mut581,mut582,mut584,mut586,mut587,mut588,mut589,mut592,mut594,mut595,mut597,mut598,mut599,mut600,mut601,mut602,mut603,mut605,mut607,mut608,mut609,mut610,mut612,mut615,mut616,mut617,mut621,mut622,mut623,mut625,mut626,mut628,mut630,mut631,mut633,mut634,mut635,mut636,mut637,mut638,mut639,mut640,mut641,mut642,mut643,mut645,mut646,mut650,mut651,mut653,mut654,mut655,mut657,mut660,mut661,mut662,mut663,mut667,mut671,mut672,mut673,mut674,mut675,mut676,mut677,mut678,mut679,mut682,mut684,mut685,mut686,mut687,mut688,mut689,mut690,mut692,mut693,mut694,mut699,mut702,mut704,mut706,mut710,mut716,mut717,mut720,mut722,mut723,mut724,mut725,mut729,mut730,mut733,mut734,mut735,mut737,mut738,mut739,mut740,mut741,mut742,mut743,mut744,mut745,mut746,mut747,mut749,mut750,mut751,mut752,mut753,mut754,mut755,mut756,mut759,mut760,mut761,mut762,mut763,mut764,mut765,mut766,mut768,mut769,mut771,mut772,mut773,mut774,mut775,mut776,mut777,mut779,mut784,mut786,mut787,mut788,mut789,mut791,mut792,mut793,mut794,mut795,mut796,mut797,mut798,mut799,mut800,mut803,mut804,mut805,mut806,mut807,mut808,mut809,mut811,mut812,mut813,mut817,mut818,mut819,mut821,mut823,mut824,mut826,mut827,mut829,mut830,mut832,mut834,mut836,mut837,mut838,mut839,mut840,mut843,mut845,mut846,mut847,mut848,mut849,mut851,mut852,mut853,mut854,mut855,mut856,mut857,mut859,mut860,mut861,mut862,mut863,mut864,mut865,mut866,mut867,mut868,mut870,mut871
3	ROOT	mut16,mut83,mut85,mut120,mut159,mut161,mut173,mut185,mut189,mut194,mut206,mut210,mut212,mut222,mut259,mut311,mut343,mut419,mut457,mut460,mut474,mut514,mut543,mut560,mut566,mut568,mut569,mut593,mut596,mut606,mut614,mut619,mut649,mut658,mut668,mut669,mut698,mut700,mut701,mut705,mut707,mut719,mut767,mut770,mut783,mut810,mut814,mut816
5	1	mut9,mut22,mut28,mut94,mut201,mut240,mut463,mut519,mut539,mut552,mut561,mut590,mut604,mut647,mut648,mut778,mut833,mut850
2	5	mut7,mut21,mut23,mut164,mut168,mut181,mut182,mut190,mut191,mut202,mut224,mut236,mut237,mut258,mut263,mut264,mut266,mut285,mut321,mut341,mut350,mut373,mut376,mut391,mut399,mut403,mut416,mut417,mut418,mut420,mut422,mut424,mut427,mut431,mut435,mut437,mut444,mut451,mut452,mut487,mut512,mut528,mut538,mut574,mut591,mut632,mut652,mut666,mut680,mut681,mut683,mut695,mut703,mut714,mut727,mut757,mut781,mut782,mut785,mut802,mut828,mut844
6	1	mut4,mut14,mut122,mut130,mut158,mut244,mut256,mut405,mut414,mut510,mut564,mut620,mut627,mut697,mut708,mut711,mut718
4	6	mut10,mut50,mut136,mut188,mut289,mut317,mut381,mut393,mut404,mut447,mut461,mut470,mut508,mut527,mut540,mut551,mut611,mut618,mut780,mut825,mut841
8	5	mut88,mut167,mut192,mut255,mut368,mut425,mut548,mut583,mut624,mut629,mut713,mut758,mut835
11	6	mut58,mut308,mut409,mut434,mut436,mut533,mut545,mut715,mut726,mut748,mut815
12	6	mut52,mut322,mut446,mut489,mut644,mut664,mut709,mut721,mut820,mut869
