node_id	parent_id	mutations
ROOT	ROOT	
2	ROOT	mut1,mut5,mut10,mut12,mut13,mut18,mut24,mut25,mut41,mut43,mut45,mut46,mut47,mut48,mut53,mut55,mut56,mut59,mut60,mut69,mut71,mut72,mut78,mut79,mut83,mut87,mut88,mut91,mut98,mut99,mut101,mut106,mut109,mut111,mut112,mut114,mut115,mut117,mut122,mut124,mut126,mut127,mut132,mut135,mut145,mut152,mut154,mut156,mut167,mut168,mut170,mut172,mut176,mut178,mut186,mut188,mut190,mut193,mut199,mut203,mut209,mut213,mut214,mut215,mut219,mut225,mut230,mut234,mut238,mut240,mut241,mut245,mut247,mut248,mut256,mut260,mut263,mut265,mut266,mut267,mut270,mut271,mut273,mut276,mut283,mut285,mut287,mut288,mut289,mut291,mut293,mut294,mut296,mut299,mut301,mut302,mut303,mut304,mut305,mut309,mut310,mut311,mut312,mut316,mut317,mut319,mut323,mut325,mut326,mut327,mut329,mut332,mut344,mut346,mut352,mut362,mut366,mut372,mut373,mut376,mut382,mut383,mut387,mut388,mut391,mut397,mut398,mut400,mut401,mut405,mut406,mut411,mut413,mut415,mut416,mut417,mut420,mut421,mut422,mut427,mut428,mut430,mut432,mut435,mut436,mut437,mut438,mut442,mut450,mut451,mut453,mut454,mut455,mut458,mut459,mut465,mut468,mut469,mut471,mut482,mut488,mut490,mut494,mut498,mut503,mut510,mut511,mut512,mut516,mut517,mut519,mut527,mut528,mut532,mut534,mut535,mut536,mut549,mut552,mut553,mut554,mut558,mut560,mut561,mut564,mut565,mut568,mut570,mut572,mut574,mut578,mut583,mut585,mut586,mut587,mut590,mut595,mut596,mut597,mut598,mut599,mut601,mut604,mut605,mut607,mut609,mut611,mut616,mut618,mut621,mut622,mut634,mut639,mut642,mut645,mut649,mut651,mut664,mut666,mut668,mut671,mut672,mut674,mut688,mut691,mut692,mut693,mut695,mut699,mut701,mut708,mut714,mut716,mut719,mut725,mut727,mut730,mut737,mut739,mut746,mut751,mut755,mut759,mut760,mut766,mut768,mut770,mut773,mut779,mut780,mut782,mut783,mut788,mut792
3	ROOT	mut6,mut9,mut19,mut27,mut30,mut31,mut36,mut68,mut73,mut97,mut110,mut113,mut144,mut148,mut151,mut158,mut164,mut187,mut194,mut205,mut207,mut216,mut261,mut275,mut295,mut313,mut337,mut358,mut360,mut368,mut389,mut423,mut425,mut449,mut477,mut483,mut493,mut522,mut550,mut551,mut556,mut559,mut562,mut648,mut678,mut696,mut706,mut733,mut744,mut748,mut761
4	ROOT	mut16,mut23,mut52,mut70,mut75,mut105,mut116,mut130,mut153,mut162,mut173,mut184,mut211,mut258,mut277,mut281,mut314,mut320,mut350,mut370,mut371,mut385,mut443,mut461,mut467,mut474,mut491,mut492,mut513,mut530,mut566,mut659,mut704,mut774,mut793
1	4	mut0,mut2,mut3,mut4,mut7,mut8,mut11,mut14,mut15,mut17,mut20,mut21,mut22,mut26,mut28,mut29,mut33,mut34,mut35,mut37,mut38,mut42,mut44,mut49,mut51,mut54,mut57,mut58,mut61,mut62,mut63,mut64,mut66,mut67,mut74,mut76,mut77,mut80,mut81,mut82,mut85,mut86,mut89,mut90,mut92,mut93,mut94,mut95,mut96,mut100,mut102,mut103,mut104,mut108,mut118,mut119,mut120,mut123,mut128,mut129,mut131,mut133,mut134,mut136,mut137,mut138,mut139,mut141,mut143,mut146,mut149,mut150,mut155,mut157,mut159,mut160,mut161,mut163,mut165,mut166,mut171,mut174,mut175,mut179,mut180,mut181,mut182,mut183,mut189,mut191,mut192,mut195,mut196,mut197,mut198,mut200,mut201,mut202,mut204,mut206,mut208,mut210,mut212,mut218,mut221,mut222,mut223,mut226,mut227,mut228,mut229,mut231,mut232,mut233,mut236,mut237,mut239,mut243,mut244,mut246,mut250,mut251,mut252,mut253,mut255,mut257,mut262,mut264,mut268,mut269,mut272,mut274,mut280,mut282,mut284,mut286,mut292,mut297,mut300,mut306,mut307,mut308,mut321,mut322,mut324,mut328,mut330,mut333,mut335,mut338,mut339,mut340,mut341,mut342,mut343,mut345,mut347,mut348,mut349,mut351,mut353,mut354,mut355,mut357,mut359,mut365,mut367,mut374,mut375,mut377,mut378,mut379,mut380,mut384,mut386,mut392,mut393,mut394,mut395,mut396,mut399,mut402,mut403,mut407,mut408,mut409,mut410,mut418,mut419,mut424,mut426,mut429,mut431,mut433,mut434,mut440,mut441,mut444,mut445,mut446,mut447,mut448,mut452,mut456,mut457,mut460,mut463,mut464,mut466,mut470,mut472,mut473,mut475,mut476,mut479,mut481,mut484,mut485,mut486,mut487,mut489,mut495,mut496,mut497,mut499,mut500,mut502,mut504,mut505,mut506,mut507,mut508,mut509,mut514,mut515,mut518,mut520,mut521,mut523,mut524,mut525,mut526,mut529,mut531,mut533,mut537,mut538,mut539,mut540,mut542,mut543,mut544,mut545,mut546,mut547,mut548,mut555,mut557,mut563,mut567,mut569,mut571,mut573,mut575,mut576,mut577,mut579,mut580,mut581,mut582,mut584,mut588,mut589,mut591,mut592,mut593,mut602,mut603,mut606,mut608,mut612,mut613,mut614,mut615,mut617,mut620,mut623,mut624,mut625,mut626,mut627,mut628,mut630,mut632,mut633,mut635,mut636,mut637,mut638,mut640,mut641,mut643,mut646,mut647,mut650,mut652,mut653,mut654,mut655,mut656,mut657,mut658,mut660,mut662,mut663,mut665,mut669,mut673,mut675,mut676,mut677,mut679,mut680,mut681,mut682,mut683,mut685,mut686,mut689,mut690,mut697,mut698,mut703,mut705,mut707,mut709,mut710,mut711,mut712,mut713,mut717,mut718,mut720,mut721,mut722,mut723,mut724,mut726,mut728,mut729,mut731,mut732,mut734,mut735,mut736,mut738,mut740,mut742,mut743,mut745,mut749,mut750,mut752,mut753,mut754,mut756,mut757,mut758,mut762,mut765,mut767,mut769,mut771,mut772,mut775,mut776,mut777,mut778,mut781,mut784,mut785,mut786,mut787,mut789,mut790,mut791
5	2	mut39,mut40,mut50,mut121,mut125,mut224,mut249,mut254,mut279,mut290,mut315,mut331,mut334,mut369,mut462,mut480,mut610,mut667,mut687,mut715,mut741
6	ROOT	mut32,mut84,mut107,mut140,mut142,mut177,mut185,mut242,mut298,mut356,mut363,mut541,mut619,mut629,mut644,mut700,mut764
8	6	mut147,mut217,mut220,mut414,mut478,mut594,mut661,mut694,mut763
9	3	mut259,mut278,mut318,mut381,mut390,mut501
10	2	mut65,mut364,mut600,mut631,mut684
